time_s,center_row,left_edge_px,right_edge_px,left_edge_um,right_edge_um,diameter_px,diameter_um,diameter_px_filt,diameter_um_filt,diameter_was_filtered,peak,baseline,sum_intensity,edge_strength_left,edge_strength_right,qc_score,qc_edge_violation,qc_diameter_violation,qc_center_violation
0.0,0,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,3179.3666666666672,160.36666666666667,575717.6666666666,,,0.75,False,False,False
0.0041284,1,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,3140.7500000000005,159.9,572954.0,,,0.75,False,False,False
0.0082568,2,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,3130.5600000000004,159.82000000000002,571071.4,,,0.75,False,False,False
0.0123851999999999,3,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,3082.4000000000005,161.22,567455.0,,,0.75,False,False,False
0.0165136,4,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,3087.280000000001,160.42000000000002,564129.6,,,0.75,False,False,False
0.020642,5,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,3086.6000000000017,160.64,561748.8,,,0.75,False,False,False
0.0247703999999999,6,50.0,246.0,20.7,101.844,196.0,81.14399999999999,195.0,80.72999999999999,True,3057.5600000000004,160.44,559082.3999999999,,,0.75,False,False,False
0.0288988,7,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,3037.24,160.04,556703.6,,,0.75,False,False,False
0.0330272,8,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,3018.0600000000004,159.22,554618.0,,,0.75,False,False,False
0.0371556,9,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,3000.5200000000004,159.04,551766.0,,,0.75,False,False,False
0.041284,10,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,3010.6800000000007,157.44,547632.0,,,0.75,False,False,False
0.0454124,11,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,3002.640000000001,158.02,545278.3999999999,,,0.75,False,False,False
0.0495407999999999,12,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2947.54,158.82000000000002,542483.4,,,0.75,False,False,False
0.0536692,13,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2933.5600000000004,159.22,538095.6,,,0.75,False,False,False
0.0577976,14,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2935.0,159.22,534114.2000000001,,,0.75,False,False,False
0.061926,15,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2915.1600000000008,159.8,530995.4,,,0.75,False,False,False
0.0660544,16,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2881.4,158.82000000000002,526695.0,,,0.75,False,False,False
0.0701828,17,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2852.6400000000003,159.42000000000002,522294.2,,,0.75,False,False,False
0.0743112,18,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2845.060000000001,159.2,518806.6,,,0.75,False,False,False
0.0784396,19,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2852.420000000001,158.44,515749.4,,,0.75,False,False,False
0.082568,20,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2824.4,158.48000000000002,512781.0,,,0.75,False,False,False
0.0866963999999999,21,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2801.6800000000003,159.22,509471.6,,,0.75,False,False,False
0.0908248,22,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2781.24,158.34,506910.8000000001,,,0.75,False,False,False
0.0949532,23,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2782.32,159.4,504151.0,,,0.75,False,False,False
0.0990815999999999,24,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2759.9800000000005,160.23999999999998,501705.2,,,0.75,False,False,False
0.10321,25,51.0,246.0,21.113999999999997,101.844,195.0,80.72999999999999,195.0,80.72999999999999,False,2758.8,160.42000000000002,498769.00000000006,,,0.75,False,False,False
0.1073384,26,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2728.9000000000005,160.04,496140.6,,,0.75,False,False,False
0.1114668,27,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2713.8200000000006,159.82000000000002,492925.0,,,0.75,False,False,False
0.1155952,28,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2680.320000000001,159.64,489685.2,,,0.75,False,False,False
0.1197236,29,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2676.84,159.82000000000002,486268.0,,,0.75,False,False,False
0.123852,30,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2675.6200000000003,159.04,482975.8,,,0.75,False,False,False
0.1279804,31,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2677.8400000000006,157.84,480028.4,,,0.75,False,False,False
0.1321088,32,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2607.5800000000004,158.4,477051.8000000001,,,0.75,False,False,False
0.1362372,33,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2626.4800000000014,159.22,475226.8000000001,,,0.75,False,False,False
0.1403656,34,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2589.3600000000006,157.82000000000002,473234.2,,,0.75,False,False,False
0.144494,35,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2590.88,157.62,470951.0,,,0.75,False,False,False
0.1486224,36,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2556.58,158.42000000000002,468300.4,,,0.75,False,False,False
0.1527508,37,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2555.88,159.42000000000002,466206.8,,,0.75,False,False,False
0.1568792,38,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2542.32,159.22,463246.20000000007,,,0.75,False,False,False
0.1610076,39,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2544.080000000001,159.66,460747.8,,,0.75,False,False,False
0.165136,40,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2535.9400000000005,158.42000000000002,457946.8000000001,,,0.75,False,False,False
0.1692644,41,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2524.2600000000007,159.06,455999.1999999999,,,0.75,False,False,False
0.1733927999999999,42,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2485.0400000000004,159.22,453651.2,,,0.75,False,False,False
0.1775212,43,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2474.080000000001,158.64,451564.0,,,0.75,False,False,False
0.1816496,44,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2461.6000000000004,158.06,449574.00000000006,,,0.75,False,False,False
0.185778,45,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2455.620000000001,157.56,447435.2,,,0.75,False,False,False
0.1899064,46,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2451.98,159.4,446652.4,,,0.75,False,False,False
0.1940348,47,50.0,246.0,20.7,101.844,196.0,81.14399999999999,196.0,81.14399999999999,False,2433.48,159.44,444915.0,,,0.75,False,False,False
0.1981631999999999,48,49.0,246.0,20.286,101.844,197.0,81.55799999999999,197.0,81.55799999999999,False,2429.84,159.24,443669.6,,,0.75,False,False,False
0.2022916,49,49.0,246.0,20.286,101.844,197.0,81.55799999999999,197.0,81.55799999999999,False,2420.5200000000013,160.62,442691.8,,,0.75,False,False,False
0.20642,50,49.0,246.0,20.286,101.844,197.0,81.55799999999999,197.0,81.55799999999999,False,2446.78,160.82000000000002,442287.2,,,0.75,False,False,False
0.2105484,51,49.0,246.0,20.286,101.844,197.0,81.55799999999999,197.0,81.55799999999999,False,2443.02,160.6,440968.0,,,0.75,False,False,False
0.2146768,52,49.0,246.0,20.286,101.844,197.0,81.55799999999999,197.0,81.55799999999999,False,2441.6000000000004,161.02,440619.6,,,0.75,False,False,False
0.2188052,53,49.0,247.0,20.286,102.258,198.0,81.972,198.0,81.972,False,2385.8,161.2,439867.8000000001,,,0.75,False,False,False
0.2229336,54,49.0,247.0,20.286,102.258,198.0,81.972,198.0,81.972,False,2401.6400000000003,160.62,439233.2,,,0.75,False,False,False
0.2270619999999999,55,48.0,247.0,19.872,102.258,199.0,82.386,199.0,82.386,False,2398.5800000000004,161.22,438738.0,,,0.75,False,False,False
0.2311904,56,48.0,247.0,19.872,102.258,199.0,82.386,199.0,82.386,False,2414.800000000001,160.02,438532.0,,,0.75,False,False,False
0.2353188,57,48.0,247.0,19.872,102.258,199.0,82.386,199.0,82.386,False,2401.3,160.84,438143.1999999999,,,0.75,False,False,False
0.2394472,58,48.0,247.0,19.872,102.258,199.0,82.386,199.0,82.386,False,2407.28,161.06,438820.6,,,0.75,False,False,False
0.2435756,59,47.0,248.0,19.458,102.672,201.0,83.214,201.0,83.214,False,2432.6600000000003,161.14,439485.79999999993,,,0.75,False,False,False
0.247704,60,47.0,248.0,19.458,102.672,201.0,83.214,201.0,83.214,False,2429.58,162.2,440711.6,,,0.75,False,False,False
0.2518324,61,47.0,248.0,19.458,102.672,201.0,83.214,201.0,83.214,False,2441.4800000000005,163.0,442305.1999999999,,,0.75,False,False,False
0.2559608,62,47.0,248.0,19.458,102.672,201.0,83.214,201.0,83.214,False,2421.380000000001,163.62,443977.6,,,0.75,False,False,False
0.2600892,63,46.0,249.0,19.044,103.086,203.0,84.042,203.0,84.042,False,2436.34,165.29999999999998,444986.5999999999,,,0.75,False,False,False
0.2642176,64,46.0,249.0,19.044,103.086,203.0,84.042,203.0,84.042,False,2430.0400000000004,164.82000000000002,446349.8000000001,,,0.75,False,False,False
