time_s,center_row,left_edge_px,right_edge_px,left_edge_um,right_edge_um,diameter_px,diameter_um,diameter_px_filt,diameter_um_filt,diameter_was_filtered,peak,baseline,sum_intensity,edge_strength_left,edge_strength_right,qc_score,qc_edge_violation,qc_diameter_violation,qc_center_violation
0.0,0,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2142.8,208.6,473031.6666666666,,,0.75,False,False,False
0.0040084,1,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2121.4,215.3,471819.75,,,0.75,False,False,False
0.0080168,2,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2142.08,217.12,471209.0,,,0.75,False,False,False
0.0120252,3,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2101.36,217.32,470012.0,,,0.75,False,False,False
0.0160336,4,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2109.12,210.28,469048.4,,,0.75,False,False,False
0.020042,5,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2095.48,207.16,466891.4000000001,,,0.75,False,False,False
0.0240504,6,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2100.32,206.04,466636.2,,,0.75,False,False,False
0.0280588,7,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2099.2799999999997,205.0,465638.0,,,0.75,False,False,False
0.0320672,8,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2089.04,208.48,464504.6,,,0.75,False,False,False
0.0360756,9,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2082.76,207.72,463555.0,,,0.75,False,False,False
0.040084,10,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2082.16,207.92,462488.0,,,0.75,False,False,False
0.0440924,11,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2049.56,206.0,460667.8,,,0.75,False,False,False
0.0481008,12,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2042.92,214.8,458906.4,,,0.75,False,False,False
0.0521092,13,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2052.8,211.12,457000.0,,,0.75,False,False,False
0.0561176,14,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2042.92,212.88,454981.0,,,0.75,False,False,False
0.060126,15,26.0,271.0,10.764,112.194,245.0,101.43,245.0,101.43,False,2017.36,211.84,453585.2,,,0.75,False,False,False
