time_s,time_index,theta_deg,velocity
0.0359029333333333,32.0,3.75,5181.024415368108
0.0538544,48.0,67.5,140.65958637881334
0.0718058666666666,64.0,67.5,140.65958637881334
0.0897573333333333,80.0,69.75,125.27851758416246
0.1077088,96.0,71.5,113.62264184642136
0.1256602666666666,112.0,0.0,
0.1436117333333333,128.0,0.0,
0.1615632,144.0,69.5,126.9646123328476
0.1795146666666666,160.0,69.5,126.9646123328476
0.1974661333333333,176.0,69.0,130.35342465476705
0.2154176,192.0,69.0,130.35342465476705
0.2333690666666666,208.0,69.75,125.27851758416246
0.2513205333333333,224.0,0.0,
0.2692719999999999,240.0,0.0,
0.2872234666666666,256.0,69.75,125.27851758416246
0.3051749333333333,272.0,68.75,132.05632683917148
0.3231264,288.0,67.25,142.3986685313991
0.3410778666666666,304.0,68.75,132.05632683917148
0.3590293333333333,320.0,69.25,128.65621742735792
0.3769808,336.0,174.75,-3695.647287878408
0.3949322666666666,352.0,0.0,
0.4128837333333333,368.0,2.0,9724.364212357032
0.4308352,384.0,66.25,149.41977979422018
0.4487866666666666,400.0,64.0,165.62534499859763
0.4667381333333333,416.0,66.5,147.65457814562143
0.4846895999999999,432.0,69.25,128.65621742735792
0.5026410666666666,448.0,175.5,-4314.801988605623
0.5205925333333333,464.0,0.0,
0.5385439999999999,480.0,2.5,7777.71295102554
0.5564954666666666,496.0,5.0,3881.44323421855
0.5744469333333333,512.0,69.25,128.65621742735792
0.5923984,528.0,69.75,125.27851758416246
0.6103498666666667,544.0,68.0,137.20014739878908
0.6283013333333333,560.0,175.75,-4569.631520006171
0.6462528,576.0,0.0,
0.6642042666666667,592.0,0.0,
0.6821557333333332,608.0,5.0,3881.44323421855
0.7001071999999999,624.0,64.25,163.7950482053784
0.7180586666666666,640.0,62.75,174.89636735006587
0.7360101333333333,656.0,64.0,165.62534499859763
0.7539616,672.0,67.5,140.65958637881334
0.7719130666666666,688.0,70.25,121.92249703123468
0.7898645333333333,704.0,6.25,3100.7036745373925
0.807816,720.0,70.25,121.92249703123468
0.8257674666666666,736.0,68.0,137.20014739878908
0.8437189333333333,752.0,67.5,140.65958637881334
0.8616704,768.0,70.0,123.59784240953964
0.8796218666666666,784.0,71.5,113.62264184642136
0.8975733333333333,800.0,178.0,-9724.364212356984
0.9155248,816.0,7.0,2765.6757381903685
0.9334762666666666,832.0,70.25,121.92249703123468
0.9514277333333332,848.0,69.0,130.35342465476705
0.9693792,864.0,69.75,125.27851758416246
0.9873306666666666,880.0,71.0,116.92755637127888
1.0052821333333333,896.0,171.75,-2342.0582241785337
1.0232336,912.0,170.25,-1976.2524666063337
1.0411850666666669,928.0,0.0,
1.0591365333333334,944.0,2.25,8642.946201374118
1.0770879999999998,960.0,68.25,135.47959269377026
1.0950394666666663,976.0,68.0,137.20014739878908
1.1129909333333332,992.0,66.75,145.89606183193018
1.1309424,1008.0,172.5,-2579.3835083766157
1.1488938666666666,1024.0,172.0,-2416.2534812933127
1.1668453333333333,1040.0,0.0,
1.1847968,1056.0,2.0,9724.364212357032
1.202748266666667,1072.0,70.25,121.92249703123468
1.2206997333333334,1088.0,70.5,120.25239264463823
1.2386511999999998,1104.0,69.5,126.9646123328476
1.2566026666666663,1120.0,71.0,116.92755637127888
1.2745541333333332,1136.0,168.75,-1707.1954126681862
1.2925056,1152.0,0.0,
1.3104570666666666,1168.0,4.25,4569.631520006167
1.3284085333333333,1184.0,67.25,142.3986685313991
1.34636,1200.0,65.75,152.97066361703648
1.3643114666666665,1216.0,69.25,128.65621742735792
1.3822629333333332,1232.0,66.5,147.65457814562143
1.4002144,1248.0,69.75,125.27851758416246
1.4181658666666666,1264.0,68.75,132.05632683917148
1.4361173333333332,1280.0,68.5,133.76501786383412
1.4540688,1296.0,69.0,130.35342465476705
1.4720202666666666,1312.0,67.5,140.65958637881334
1.489971733333333,1328.0,68.0,137.20014739878908
1.5079232,1344.0,67.5,140.65958637881334
1.5258746666666665,1360.0,67.75,138.92677917700237
1.5438261333333332,1376.0,0.0,
1.5617776,1392.0,69.5,126.9646123328476
1.5797290666666666,1408.0,70.5,120.25239264463823
1.5976805333333333,1424.0,71.0,116.92755637127888
1.615632,1440.0,71.5,113.62264184642136
1.6335834666666669,1456.0,71.75,111.97744299634032
1.6515349333333331,1472.0,172.25,-2495.2034148317593
1.6694863999999998,1488.0,0.0,
1.6874378666666665,1504.0,0.0,
1.7053893333333332,1520.0,69.5,126.9646123328476
1.7233408,1536.0,69.5,126.9646123328476
1.7412922666666666,1552.0,67.75,138.92677917700237
1.7592437333333333,1568.0,68.5,133.76501786383412
1.7771952,1584.0,172.25,-2495.2034148317593
1.795146666666667,1600.0,173.75,-3100.7036745373925
1.8130981333333331,1616.0,0.0,
1.8310496,1632.0,0.0,
1.8490010666666663,1648.0,56.75,222.6398993903308
1.8669525333333332,1664.0,60.25,194.08726369127103
1.884904,1680.0,69.0,130.35342465476705
1.9028554666666664,1696.0,72.5,107.06988195985564
1.9208069333333333,1712.0,0.0,
1.9387584,1728.0,0.0,
1.9567098666666665,1744.0,0.0,
1.9746613333333332,1760.0,70.25,121.92249703123468
1.9926128,1776.0,69.25,128.65621742735792
2.0105642666666665,1792.0,69.75,125.27851758416246
2.0285157333333332,1808.0,69.5,126.9646123328476
2.0464672,1824.0,171.0,-2144.0381417372973
2.064418666666666,1840.0,0.0,
2.0823701333333333,1856.0,5.5,3526.696830743017
2.1003216,1872.0,70.75,118.58744139778966
2.1182730666666667,1888.0,70.75,118.58744139778966
2.1362245333333334,1904.0,70.0,123.59784240953964
2.1541759999999996,1920.0,73.5,100.5888543158317
2.1721274666666663,1936.0,73.25,102.20266618993682
2.190078933333333,1952.0,0.0,
2.2080303999999997,1968.0,73.25,102.20266618993682
2.2259818666666664,1984.0,71.5,113.62264184642136
2.243933333333333,2000.0,4.0,4856.2528688973935
2.2618848,2016.0,71.5,113.62264184642136
2.2798362666666665,2032.0,74.25,95.77210831259428
2.297787733333333,2048.0,74.75,92.58075599006048
2.3157392,2064.0,0.0,
2.3336906666666666,2080.0,0.0,
2.3516421333333333,2096.0,72.5,107.06988195985564
2.3695936,2112.0,72.0,110.33697162548263
2.3875450666666667,2128.0,73.0,103.82072221612314
2.405496533333334,2144.0,73.0,103.82072221612314
2.423448,2160.0,167.75,-1564.021157056531
2.4413994666666667,2176.0,176.0,-4856.252868897378
2.459350933333333,2192.0,2.75,7069.704968134052
2.4773023999999997,2208.0,71.25,115.27265155852484
2.4952538666666664,2224.0,70.0,123.59784240953964
2.513205333333333,2240.0,69.5,126.9646123328476
2.5311568,2256.0,68.75,132.05632683917148
2.5491082666666665,2272.0,174.25,-3372.394610966883
2.567059733333333,2288.0,0.0,
2.5850112,2304.0,2.5,7777.71295102554
2.6029626666666665,2320.0,2.5,7777.71295102554
2.6209141333333332,2336.0,71.5,113.62264184642136
2.6388656,2352.0,71.5,113.62264184642136
2.6568170666666666,2368.0,73.75,98.979208707002
2.6747685333333333,2384.0,172.5,-2579.3835083766157
2.69272,2400.0,0.0,
2.7106714666666667,2416.0,0.0,
2.728622933333333,2432.0,0.0,
2.7465743999999996,2448.0,68.75,132.05632683917148
2.7645258666666663,2464.0,69.5,126.9646123328476
2.782477333333333,2480.0,71.5,113.62264184642136
2.8004287999999997,2496.0,71.75,111.97744299634032
2.8183802666666664,2512.0,72.75,105.4431010154835
2.836331733333333,2528.0,0.0,
