time_index,time_sec,sum_intensity,norm_sum_intensity,filtered_norm_sum_intensity,detrended_norm_sum_intensity,f0_baseline,df_f_signal,d_df_f_signal,is_onset,is_peak,onset_index,peak_id
0,0.0,335339.0,1099.472131147541,1099.472131147541,1099.472131147541,1268.6874722405555,-0.1333782706896073,0.0188919086652538,False,False,,
1,0.0041684,334198.0,1095.7311475409836,1099.472131147541,1099.5720390579922,1268.6874722405555,-0.1332995216575271,-0.3348054115125833,False,False,,
2,0.0083368,335898.0,1101.3049180327869,1095.7311475409836,1095.9309633741098,1268.6874722405555,-0.1361694764443054,-0.3379052980822639,False,False,,
3,0.0125052,334188.0,1095.6983606557378,1095.6983606557378,1095.9980844237623,1268.6874722405555,-0.1361165705465793,-0.4473313732737125,False,False,,
4,0.0166736,332597.0,1090.4819672131148,1090.8,1091.1996317151468,1268.6874722405555,-0.1398987886370137,-0.4442314820812285,False,False,,
5,0.020842,332694.0,1090.8,1090.8,1091.2995396744925,1268.6874722405555,-0.1398200395663941,1.9969310141076413,True,False,5.0,1.0
6,0.0250104,339075.0,1111.72131147541,1111.72131147541,1112.3207591215885,1268.6874722405555,-0.1232507741586011,11.626425836657791,False,False,,
7,0.0291788,370139.0,1213.5704918032786,1213.5704918032786,1214.2698474331337,1268.6874722405555,-0.0428928526513454,25.15527088274395,False,False,,
8,0.0333472,420163.0,1377.5836065573772,1377.5836065573772,1378.3828701832483,1268.6874722405555,0.0864636881366585,26.734354281109805,False,False,,
9,0.0375156,456321.0,1496.134426229508,1496.134426229508,1497.033597863736,1268.6874722405555,0.1799861121194108,20.186149010985083,False,False,,
10,0.041684,485221.0,1590.888524590164,1590.888524590164,1591.8876042448558,1268.6874722405555,0.254751575211439,20.26209629086143,False,False,,
11,0.0458524,521624.0,1710.2426229508196,1710.2426229508196,1711.3416106380823,1268.6874722405555,0.3489071564770644,21.32349824607254,False,False,,
12,0.0500208,553948.0,1816.222950819672,1816.222950819672,1817.4218465519623,1268.6874722405555,0.4325213153892966,19.434115975364374,False,False,,
13,0.0541892,584256.0,1915.5934426229508,1915.5934426229508,1916.8922464123757,1268.6874722405555,0.5109254945404821,18.001347336809218,False,False,,
14,0.0583576,611958.0,2006.4196721311475,2006.4196721311475,2007.818383989814,1268.6874722405555,0.5825949478668078,15.171148790676106,False,False,,
15,0.062526,633136.0,2075.855737704918,2075.855737704918,2077.354357645166,1268.6874722405555,0.6374043277785906,14.152835295546067,False,False,,
16,0.0666944,657553.0,2155.911475409836,2155.911475409836,2157.5100034437733,1268.6874722405555,0.7005843051587163,13.391192599782173,False,False,,
17,0.0708628,676274.0,2217.2918032786883,2217.2918032786883,2218.990239418771,1268.6874722405555,0.7490440222444547,10.060361999351372,False,False,,
18,0.0750312,689946.0,2262.118032786885,2262.118032786885,2263.916377045104,1268.6874722405555,0.7844555310749088,11.490340742492322,False,False,,
19,0.0791996,713280.0,2338.622950819672,2338.622950819672,2340.521203208251,1268.6874722405555,0.8448366949464645,13.393362528933167,False,False,,
20,0.083368,733091.0,2403.577049180328,2403.577049180328,2405.575209711723,1268.6874722405555,0.8961133158061187,8.579855076683117,False,False,,
21,0.0875364,740897.0,2429.1704918032788,2429.1704918032788,2431.2685604895973,1268.6874722405555,0.9163652307497564,7.794343236501689,False,False,,
22,0.0917048,758174.0,2485.816393442623,2485.816393442623,2488.014370295972,1268.6874722405555,0.961093196500186,7.991806160539156,False,False,,
23,0.0958732,766617.0,2513.4983606557375,2513.4983606557375,2515.7962456884575,1268.6874722405555,0.9829913203489392,4.441193438449375,False,False,,
24,0.1000416,772440.0,2532.590163934426,2532.590163934426,2534.9879571587403,1268.6874722405555,0.9981185379578508,4.148253941496819,False,False,,
