peak_id,peak_status,peak_warning_count,peak_warnings_text,onset_index,onset_time_sec,onset_value,peak_index,peak_time_sec,peak_value,peak_amplitude,peak_detection_method,onset_to_onset_interval_sec,peak_to_peak_interval_sec,baseline_mean,baseline_mean_status,baseline_mean_reason,baseline_std,baseline_std_status,baseline_std_reason,prominence,prominence_status,prominence_reason,rise_10_90_sec,rise_10_90_sec_status,rise_10_90_sec_reason,decay_90_10_sec,decay_90_10_sec_status,decay_90_10_sec_reason,decay_time_sec,decay_time_sec_status,decay_time_sec_reason,max_rise_slope,max_rise_slope_status,max_rise_slope_reason,max_decay_slope,max_decay_slope_status,max_decay_slope_reason,auc,auc_status,auc_reason,width_10_value,width_10_left_index,width_10_right_index,width_10_points,width_10_sec,width_10_status,width_20_value,width_20_left_index,width_20_right_index,width_20_points,width_20_sec,width_20_status,width_50_value,width_50_left_index,width_50_right_index,width_50_points,width_50_sec,width_50_status,width_80_value,width_80_left_index,width_80_right_index,width_80_points,width_80_sec,width_80_status,width_90_value,width_90_left_index,width_90_right_index,width_90_points,width_90_sec,width_90_status
1,ok,0,,0,0.0,0.09148065653463218,23,0.09311320000000001,0.10705449814549077,0.01557384161085859,absolute_threshold,,,,failed,insufficient_baseline_samples,,failed,insufficient_baseline_samples,,failed,baseline_mean_unavailable,0.054181887867568314,ok,,0.09003767150857259,ok,,0.09003767150857259,ok,,0.8041608818871956,ok,,-0.35393540429293147,ok,,0.0019693726046171992,ok,,0.09303804069571804,0.47837601218687287,49.60960815821998,49.131232146033106,0.19890288022000047,ok,0.0945954248568039,0.9567520243737457,46.26468422050773,45.30793219613398,0.18342463270282885,ok,0.09926757734006147,5.46358834622781,38.359025607286775,32.895437261058966,0.13317388820767115,ok,0.10393972982331906,12.755751211507068,30.594284346029866,17.838533134522798,0.07221751754180211,ok,0.10549711398440491,13.861907251088242,27.369298033584922,13.50739078249668,0.054683320843859566,ok
2,ok,0,,179,0.7246636000000001,-0.01554116927019263,266,1.0768744000000001,0.11507790453468143,0.13061907380487406,absolute_threshold,0.7246636000000001,0.9837612000000001,-0.039976181429035716,ok,,0.0056993794039986384,ok,,0.15505408596371714,ok,,0.22889457426109616,ok,,0.33956716760786043,ok,,0.33956716760786043,ok,,1.5027726654175049,ok,,-1.073020870417658,ok,,0.06572204045963809,ok,,-0.0024792618897052227,183.5258370100891,374.5036838262222,190.97784681613308,0.7731547150504333,ok,0.010582645490782184,188.14483604844062,362.8424608627097,174.69762481426906,0.707245864298087,ok,0.049768367632244404,203.17187738917502,334.2632226162799,131.09134522710488,0.5307102020174115,ok,0.08895408977370663,226.28431762697437,305.0140873836253,78.72976975665091,0.31872959988282556,ok,0.10201599715419403,240.06535243867722,290.6268021920308,50.5614497533536,0.20469297318147675,ok
3,ok,0,,416,1.6841344000000003,-0.019957673046493884,505,2.044442,0.11974921093094794,0.13970688397744183,absolute_threshold,0.9594708000000002,0.9675676,-0.03341406310242191,ok,,0.005715666601558247,ok,,0.15316327403336985,ok,,0.21851037012273822,ok,,0.3574335967005431,ok,,0.3574335967005431,ok,,1.2127598220012232,ok,,-0.9539810447174535,ok,,0.07264138412935457,ok,,-0.0059869846487497005,419.9377162181037,616.0164388159496,196.07872259784597,0.7938051005651198,ok,0.007983703748994483,423.7966699631525,606.0479058264444,182.25123586329192,0.7378259032689511,ok,0.049895768942227026,438.36710469355086,571.5379037021802,133.17079900862933,0.539128662706535,ok,0.09180783413545958,461.949539460171,542.3773029086484,80.42776344847738,0.32560375754481585,ok,0.10577852253320376,473.9122172858683,527.7263497188883,53.814132433020006,0.21786113374183821,ok
4,ok,0,,656,2.6557504000000005,-0.019261078231087896,752,3.0443968000000003,0.11863941455503452,0.1379004927861224,absolute_threshold,0.9716160000000003,0.9999548000000003,-0.03121823431250617,ok,,0.003921941034370748,ok,,0.1498576488675407,ok,,0.22357239380647798,ok,,0.3443979750154771,ok,,0.3443979750154771,ok,,1.592398176825562,ok,,-1.0946034826155255,ok,,0.07133320059164956,ok,,-0.005471028952475655,659.1966793116173,855.4960370613991,196.29935774978173,0.7946983199142165,ok,0.008319020326136586,664.3440691185203,841.7196406295027,177.37557151098235,0.718087263705061,ok,0.0496891681619733,678.5603532743688,810.7338631708102,132.17350989644137,0.5350912374647533,ok,0.09105931599781003,703.641205996168,783.0413510826012,79.40014508643321,0.32144354736791625,ok,0.10484936527642226,714.4215567462775,770.4258920620223,56.00433531574481,0.22672795109226132,ok
5,ok,0,,894,3.6192696000000004,-0.018503248638025018,985,3.9876740000000006,0.12109312203326597,0.139596370671291,absolute_threshold,0.9635191999999999,0.9432772000000003,-0.030439310620389314,ok,,0.0041876991254494065,ok,,0.1515324326536553,ok,,0.2313181251157923,ok,,0.360440169400988,ok,,0.360440169400988,ok,,1.6347568984749627,ok,,-1.041428898618884,ok,,0.07301744411822583,ok,,-0.0045436115708959186,898.4386353424035,1098.0773310923832,199.63869574997977,0.8082172958742182,ok,0.009416025496233181,903.2659834855001,1084.8522366334437,181.58625314794358,0.7351337872441349,ok,0.051294936697620475,919.313791016079,1051.9385100971888,132.6247190811098,0.536917912727965,ok,0.09317384789900778,944.1381194727863,1022.961815166103,78.82369569331661,0.31910984964482303,ok,0.10713348496613687,955.5767948908158,1009.0445849702144,53.46779007939858,0.21645900135743726,ok
6,ok,0,,1131,4.578740400000001,-0.01750592447126353,1222,4.947144800000001,0.12070457737629264,0.13821050184755618,absolute_threshold,0.9594708000000005,0.9594708000000005,-0.026749773801988636,ok,,0.00671871609870753,ok,,0.1474543511782813,ok,,0.23804870270448486,ok,,0.33579987994420435,ok,,0.33579987994420435,ok,,2.0350776218080355,ok,,-0.8617994563222844,ok,,0.07225607017608714,ok,,-0.0036848742865079123,1136.3939524942496,1333.8297544895681,197.43580199531857,0.7992991007978478,ok,0.010136175898247706,1141.4432802214135,1321.8036487748216,180.36036855340808,0.7301709160516173,ok,0.051599326452514555,1155.9596736292683,1291.6241934696832,135.66451984041487,0.5492242421219357,ok,0.09306247700678141,1181.272408868982,1261.4114886393743,80.1390797703923,0.32443505054245625,ok,0.10688352719153703,1195.194639853326,1250.8834349697077,55.6887951163817,0.2254505181491597,ok
7,ok,0,,1372,5.554404800000001,-0.019078510493577883,1461,5.914712400000001,0.1198574489192988,0.13893595941287668,absolute_threshold,0.9756644000000003,0.9675675999999998,-0.026473751883891606,ok,,0.004829546515294618,ok,,0.1463312008031904,ok,,0.23416766557759505,ok,,0.35128814399418484,ok,,0.35128814399418484,ok,,1.4117129829680894,ok,,-1.1301655845116043,ok,,0.07046178140524331,ok,,-0.005184914552290216,1375.4531303459437,1570.4473292334258,194.99419888748207,0.7894145147760825,ok,0.008708681388997452,1379.6267458895284,1558.5574385706702,178.93069268114186,0.7243830162503349,ok,0.05038946921286046,1395.939744208852,1528.746964059263,132.807219850411,0.537656748842404,ok,0.09207025703672346,1423.4490343528184,1496.6978860224956,73.24885166967715,0.29654065109952105,ok,0.10596385297801113,1433.2951582032688,1483.6752355682283,50.38007736495956,0.20395870520430232,ok
8,ok,0,,1612,6.526020800000001,-0.017882172701224056,1700,6.882280000000001,0.11586581840858813,0.1337479911098122,absolute_threshold,0.971616,0.9675675999999998,-0.0308942722877579,ok,,0.0037422579698059974,ok,,0.14676009069634605,ok,,0.22836892531055408,ok,,0.3538625813993317,ok,,0.3538625813993317,ok,,1.692262584546771,ok,,-0.8054628728641493,ok,,0.06835891999613497,ok,,-0.004507373590242836,1614.7962124215612,1809.6356376402857,194.8394252187245,0.7887879290554843,ok,0.008867425520738385,1620.4068523379233,1798.3877635386148,177.98091120069148,0.7205379209048794,ok,0.048991822853682046,1635.6706918103814,1767.7690989222017,132.09840711182028,0.5347871913514933,ok,0.08911622018662571,1659.707645908892,1737.0115107405868,77.30386483169491,0.3129569663846337,ok,0.10249101929760693,1671.205886690545,1722.227629192669,51.02174250212397,0.2065564223455987,ok
9,ok,0,,1851,7.493588400000001,-0.01860798116072438,1936,7.837702400000001,0.10922840320849737,0.12783638436922176,absolute_threshold,0.9675675999999998,0.9554224000000007,-0.030087265330101354,ok,,0.004292436603309595,ok,,0.13931566853859872,ok,,0.21676623812750861,ok,,0.3364401993095285,ok,,0.3364401993095285,ok,,1.6380878723893437,ok,,-1.0186977083420303,ok,,0.06632983168885674,ok,,-0.005824342723802204,1854.2332209706456,2049.0623850708703,194.82916410022472,0.7887463879433498,ok,0.0069592957131199736,1858.6680833513547,2035.6387744428766,176.97069109152199,0.7164481458149177,ok,0.0453102110238865,1872.7943932058326,2007.4864875472779,134.69209434144523,0.545287474731907,ok,0.08366112633465303,1895.9244567640533,1977.8857959789846,81.96133921493129,0.33181228567772786,ok,0.09644476477157521,1907.776901962521,1965.9578995186698,58.180997556148895,0.2355399505063132,ok
10,ok,0,,2090,8.461156,-0.016912970738877375,2180,8.825512000000002,0.11389913247834865,0.13081210321722603,absolute_threshold,0.9675675999999998,0.9878096000000003,-0.03305093316185305,ok,,0.00558382627997692,ok,,0.1469500656402017,ok,,0.23502832250756178,ok,,0.34192019615502645,ok,,0.34192019615502645,ok,,1.1362014925291524,ok,,-0.9204574567793067,ok,,0.06762404680248094,ok,,-0.0038317604171547726,2095.4480873989405,2293.914101823279,198.46601442433848,0.803469812795492,ok,0.00924944990456783,2098.750425820155,2279.9399676287817,181.18954180862647,0.7335277410580435,ok,0.04849308086973564,2117.1519210911065,2247.524266170184,130.3723450790776,0.5277994018181379,ok,0.08773671183490345,2140.615970521622,2219.8546513702486,79.2386808486267,0.32078987554758037,ok,0.10081792215662605,2153.50270712712,2209.4559958665986,55.95328873947847,0.22652129413290467,ok
