time_s,center_row,left_edge_px,right_edge_px,left_edge_um,right_edge_um,diameter_px,diameter_um,diameter_px_filt,diameter_um_filt,diameter_was_filtered,peak,baseline,sum_intensity,edge_strength_left,edge_strength_right,qc_score,qc_edge_violation,qc_diameter_violation,qc_center_violation
0.0,0,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2279.6,1012.7000000000006,711156.6666666666,,,0.75,False,False,False
0.005088,1,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2276.85,1003.4250000000006,710956.5,,,0.75,False,False,False
0.010176,2,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2271.86,984.0800000000008,711441.8,,,0.75,False,False,False
0.015264,3,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2281.76,951.8000000000008,711341.0,,,0.75,False,False,False
0.020352,4,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2271.36,916.5200000000008,713130.8,,,0.75,False,False,False
0.02544,5,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2272.9,891.9400000000009,712825.0,,,0.75,False,False,False
0.030528,6,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2283.2200000000003,872.260000000001,713258.8,,,0.75,False,False,False
0.035616,7,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2295.46,845.2000000000012,714343.2,,,0.75,False,False,False
0.040704,8,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2298.0600000000004,817.5400000000012,715499.0,,,0.75,False,False,False
0.045792,9,24.0,377.0,9.936,156.078,353.0,146.142,353.0,146.142,False,2301.5,801.6800000000013,714697.6000000001,,,0.75,False,False,False
0.05088,10,24.0,378.0,9.936,156.492,354.0,146.55599999999998,353.0,146.142,True,2280.86,793.3000000000013,714641.0,,,0.75,False,False,False
0.055968,11,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2287.58,790.9600000000013,715769.2000000001,,,0.75,False,False,False
0.061056,12,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2264.66,785.9000000000012,715654.0,,,0.75,False,False,False
0.066144,13,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2269.68,785.7200000000012,715598.6,,,0.75,False,False,False
0.071232,14,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2290.02,769.8400000000012,716308.6000000001,,,0.75,False,False,False
0.07632,15,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2300.02,725.4600000000012,718142.8,,,0.75,False,False,False
0.081408,16,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2304.54,667.960000000001,717636.0,,,0.75,False,False,False
0.086496,17,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2310.98,635.3400000000008,717824.3999999999,,,0.75,False,False,False
0.091584,18,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2311.2999999999997,600.2600000000007,718646.7999999999,,,0.75,False,False,False
0.096672,19,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2281.9,573.1800000000006,718747.6,,,0.75,False,False,False
0.10176,20,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2294.68,547.3200000000005,719398.2,,,0.75,False,False,False
0.106848,21,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2300.04,529.9800000000005,720653.2,,,0.75,False,False,False
0.111936,22,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2309.26,505.7000000000005,720905.2,,,0.75,False,False,False
0.117024,23,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2321.1200000000003,475.9600000000003,719728.4,,,0.75,False,False,False
0.122112,24,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2318.48,434.46000000000015,720910.0,,,0.75,False,False,False
0.1272,25,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2298.7000000000003,401.30000000000007,720374.7999999999,,,0.75,False,False,False
0.132288,26,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2297.94,379.9,720879.4000000001,,,0.75,False,False,False
0.137376,27,25.0,378.0,10.35,156.492,353.0,146.142,353.0,146.142,False,2308.3,366.66000000000014,721144.8,,,0.75,False,False,False
0.142464,28,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2320.38,357.9400000000002,722570.6,,,0.75,False,False,False
0.147552,29,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2323.7799999999997,343.62000000000023,722487.2,,,0.75,False,False,False
0.15264,30,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2312.36,336.96000000000026,723090.4,,,0.75,False,False,False
0.157728,31,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2322.7000000000003,326.66000000000025,723115.6,,,0.75,False,False,False
0.162816,32,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2328.12,324.1200000000003,723611.4,,,0.75,False,False,False
0.167904,33,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2317.76,307.1200000000003,723948.6,,,0.75,False,False,False
0.172992,34,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2319.96,316.0800000000003,723935.2,,,0.75,False,False,False
0.17808,35,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2308.38,310.7800000000003,723661.6,,,0.75,False,False,False
0.183168,36,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2308.84,314.4800000000003,723953.6,,,0.75,False,False,False
0.188256,37,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2326.1800000000003,317.44000000000034,723830.3999999999,,,0.75,False,False,False
0.193344,38,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2317.16,330.0200000000003,725194.6000000001,,,0.75,False,False,False
0.198432,39,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2304.76,319.16000000000025,725143.6000000001,,,0.75,False,False,False
0.20352,40,26.0,378.0,10.764,156.492,352.0,145.72799999999998,352.0,145.72799999999998,False,2304.98,298.40000000000015,726642.2,,,0.75,False,False,False
0.208608,41,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2316.02,274.48000000000013,726863.2,,,0.75,False,False,False
0.213696,42,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2326.74,265.8400000000001,728085.8,,,0.75,False,False,False
0.218784,43,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2355.16,252.6000000000001,727147.8,,,0.75,False,False,False
0.223872,44,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2341.3199999999997,238.82000000000016,728790.6,,,0.75,False,False,False
0.22896,45,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2341.22,224.9600000000001,728532.2,,,0.75,False,False,False
0.234048,46,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2328.38,215.28000000000003,729113.2,,,0.75,False,False,False
0.239136,47,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2314.46,209.80000000000004,729371.4,,,0.75,False,False,False
0.244224,48,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2304.24,207.44000000000003,729094.6,,,0.75,False,False,False
0.249312,49,27.0,378.0,11.178,156.492,351.0,145.314,351.0,145.314,False,2308.96,208.8,728524.3999999999,,,0.75,False,False,False
0.2544,50,28.0,378.0,11.592,156.492,350.0,144.9,350.0,144.9,False,2326.2,204.6,728595.0,,,0.75,False,False,False
0.259488,51,28.0,378.0,11.592,156.492,350.0,144.9,350.0,144.9,False,2320.32,207.2,728879.6,,,0.75,False,False,False
0.264576,52,28.0,378.0,11.592,156.492,350.0,144.9,350.0,144.9,False,2319.68,208.88000000000005,728503.6,,,0.75,False,False,False
0.269664,53,28.0,378.0,11.592,156.492,350.0,144.9,350.0,144.9,False,2335.5200000000004,207.36000000000007,729809.2,,,0.75,False,False,False
0.274752,54,28.0,378.0,11.592,156.492,350.0,144.9,350.0,144.9,False,2348.2,203.74000000000007,730683.4,,,0.75,False,False,False
0.27984,55,28.0,378.0,11.592,156.492,350.0,144.9,350.0,144.9,False,2336.88,208.32000000000005,731510.8,,,0.75,False,False,False
0.284928,56,28.0,378.0,11.592,156.492,350.0,144.9,350.0,144.9,False,2352.3199999999997,208.64000000000004,732264.2000000001,,,0.75,False,False,False
0.290016,57,29.0,378.0,12.006,156.492,349.0,144.486,349.0,144.486,False,2367.64,207.22000000000003,732957.3999999999,,,0.75,False,False,False
0.295104,58,29.0,378.0,12.006,156.492,349.0,144.486,349.0,144.486,False,2375.24,207.08000000000004,732597.8,,,0.75,False,False,False
0.300192,59,30.0,378.0,12.42,156.492,348.0,144.072,348.0,144.072,False,2365.1800000000003,207.14,732078.0,,,0.75,False,False,False
0.30528,60,30.0,378.0,12.42,156.492,348.0,144.072,348.0,144.072,False,2378.2,205.64,732396.6,,,0.75,False,False,False
0.310368,61,30.0,378.0,12.42,156.492,348.0,144.072,348.0,144.072,False,2360.74,201.90000000000003,731881.2000000001,,,0.75,False,False,False
0.315456,62,29.0,378.0,12.006,156.492,349.0,144.486,349.0,144.486,False,2345.3399999999997,197.68,732189.2,,,0.75,False,False,False
0.320544,63,29.0,378.0,12.006,156.492,349.0,144.486,349.0,144.486,False,2353.0,201.12000000000003,733331.4,,,0.75,False,False,False
0.325632,64,29.0,378.0,12.006,156.492,349.0,144.486,349.0,144.486,False,2360.84,201.52,733744.0,,,0.75,False,False,False
0.33072,65,29.0,378.0,12.006,156.492,349.0,144.486,349.0,144.486,False,2369.64,200.56,733984.8,,,0.75,False,False,False
0.335808,66,29.0,378.0,12.006,156.492,349.0,144.486,349.0,144.486,False,2381.4000000000005,193.66,735126.0,,,0.75,False,False,False
0.340896,67,30.0,378.0,12.42,156.492,348.0,144.072,348.0,144.072,False,2382.0,198.5,735342.6000000001,,,0.75,False,False,False
0.345984,68,31.0,377.0,12.834,156.078,346.0,143.244,346.0,143.244,False,2384.46,197.04,735705.0,,,0.75,False,False,False
0.351072,69,31.0,377.0,12.834,156.078,346.0,143.244,346.0,143.244,False,2393.88,198.70000000000005,735824.8,,,0.75,False,False,False
0.35616,70,31.0,377.0,12.834,156.078,346.0,143.244,346.0,143.244,False,2391.1000000000004,196.86000000000004,735929.6,,,0.75,False,False,False
0.361248,71,31.0,377.0,12.834,156.078,346.0,143.244,346.0,143.244,False,2360.6200000000003,193.56000000000003,735107.6,,,0.75,False,False,False
0.366336,72,31.0,377.0,12.834,156.078,346.0,143.244,346.0,143.244,False,2383.22,188.04,735821.0,,,0.75,False,False,False
0.371424,73,30.0,377.0,12.42,156.078,347.0,143.658,347.0,143.658,False,2367.2000000000003,189.2,736183.2,,,0.75,False,False,False
0.376512,74,30.0,377.0,12.42,156.078,347.0,143.658,347.0,143.658,False,2375.7200000000003,184.24,737844.7999999999,,,0.75,False,False,False
0.3816,75,30.0,377.0,12.42,156.078,347.0,143.658,347.0,143.658,False,2369.0600000000004,195.14000000000004,738445.2,,,0.75,False,False,False
0.386688,76,30.0,377.0,12.42,156.078,347.0,143.658,347.0,143.658,False,2376.1200000000003,193.06,738548.6,,,0.75,False,False,False
