time_s,time_index,theta_deg,velocity
0.0360309333333333,32.0,0.0,
0.0540464,48.0,0.0,
0.0720618666666666,64.0,0.0,
0.0900773333333333,80.0,0.0,
0.1080928,96.0,0.0,
0.1261082666666666,112.0,0.0,
0.1441237333333333,128.0,0.0,
0.1621392,144.0,0.0,
0.1801546666666666,160.0,0.0,
0.1981701333333333,176.0,0.0,
0.2161856,192.0,0.0,
0.2342010666666666,208.0,0.0,
0.2522165333333333,224.0,0.0,
0.270232,240.0,0.0,
0.2882474666666667,256.0,0.0,
0.3062629333333333,272.0,0.0,
0.3242784,288.0,0.0,
0.3422938666666666,304.0,0.0,
0.3603093333333333,320.0,0.0,
0.3783248,336.0,0.0,
0.3963402666666666,352.0,0.0,
0.4143557333333333,368.0,0.0,
0.4323712,384.0,0.0,
0.4503866666666666,400.0,0.0,
0.4684021333333333,416.0,0.0,
0.4864176,432.0,0.0,
0.5044330666666667,448.0,0.0,
0.5224485333333333,464.0,0.0,
0.540464,480.0,0.0,
0.5584794666666667,496.0,0.0,
0.5764949333333333,512.0,0.0,
0.5945104,528.0,0.0,
0.6125258666666666,544.0,0.0,
0.6305413333333334,560.0,0.0,
0.6485568,576.0,0.0,
0.6665722666666667,592.0,0.0,
0.6845877333333333,608.0,0.0,
0.7026032,624.0,0.0,
0.7206186666666667,640.0,0.0,
0.7386341333333334,656.0,0.0,
0.7566496,672.0,0.0,
0.7746650666666667,688.0,0.0,
0.7926805333333333,704.0,0.0,
0.810696,720.0,0.0,
0.8287114666666667,736.0,0.0,
0.8467269333333334,752.0,0.0,
0.8647424,768.0,0.0,
0.8827578666666667,784.0,0.0,
0.9007733333333332,800.0,0.0,
0.9187888,816.0,0.0,
0.9368042666666668,832.0,0.0,
0.9548197333333334,848.0,0.0,
0.9728352,864.0,0.0,
0.9908506666666668,880.0,0.0,
1.0088661333333333,896.0,0.0,
1.0268816,912.0,0.0,
1.0448970666666666,928.0,0.0,
1.0629125333333334,944.0,0.0,
1.080928,960.0,0.0,
1.0989434666666666,976.0,0.0,
1.1169589333333334,992.0,0.0,
1.1349744,1008.0,0.0,
1.1529898666666667,1024.0,0.0,
1.1710053333333337,1040.0,0.0,
1.1890208,1056.0,0.0,
1.2070362666666667,1072.0,0.0,
1.2250517333333333,1088.0,0.0,
1.2430672,1104.0,0.0,
1.2610826666666668,1120.0,0.0,
1.279098133333333,1136.0,0.0,
1.2971136,1152.0,0.0,
1.3151290666666666,1168.0,0.0,
1.3331445333333334,1184.0,0.0,
1.35116,1200.0,0.0,
1.369175466666667,1216.0,0.0,
1.3871909333333334,1232.0,0.0,
1.4052064,1248.0,0.0,
1.4232218666666667,1264.0,0.0,
1.4412373333333337,1280.0,0.0,
1.4592528,1296.0,0.0,
1.4772682666666668,1312.0,0.0,
1.4952837333333333,1328.0,0.0,
1.5132992,1344.0,0.0,
1.5313146666666666,1360.0,0.0,
1.5493301333333334,1376.0,0.0,
1.5673456,1392.0,0.0,
1.5853610666666669,1408.0,0.0,
1.6033765333333334,1424.0,0.0,
1.621392,1440.0,0.0,
1.6394074666666667,1456.0,0.0,
1.6574229333333337,1472.0,0.0,
1.6754384,1488.0,0.0,
1.6934538666666668,1504.0,0.0,
1.7114693333333333,1520.0,0.0,
1.7294848,1536.0,0.0,
1.7475002666666668,1552.0,0.0,
1.7655157333333331,1568.0,0.0,
1.7835312,1584.0,0.0,
1.8015466666666664,1600.0,0.0,
1.8195621333333336,1616.0,0.0,
1.8375776,1632.0,0.0,
1.855593066666667,1648.0,0.0,
1.8736085333333337,1664.0,0.0,
1.891624,1680.0,0.0,
1.9096394666666667,1696.0,0.0,
1.9276549333333337,1712.0,0.0,
1.9456704,1728.0,0.0,
1.9636858666666668,1744.0,0.0,
1.981701333333333,1760.0,0.0,
1.9997168,1776.0,0.0,
2.0177322666666666,1792.0,0.0,
2.035747733333334,1808.0,0.0,
2.0537632,1824.0,0.0,
2.071778666666667,1840.0,0.0,
2.089794133333333,1856.0,0.0,
2.1078096,1872.0,0.0,
2.1258250666666667,1888.0,0.0,
2.1438405333333335,1904.0,0.0,
2.161856,1920.0,0.0,
2.1798714666666665,1936.0,0.0,
2.1978869333333333,1952.0,0.0,
2.2159024,1968.0,0.0,
2.233917866666667,1984.0,0.0,
2.2519333333333336,2000.0,0.0,
2.2699488,2016.0,0.0,
2.287964266666666,2032.0,0.0,
2.3059797333333334,2048.0,0.0,
2.3239952,2064.0,0.0,
2.342010666666667,2080.0,0.0,
2.360026133333333,2096.0,0.0,
2.3780416,2112.0,0.0,
2.3960570666666667,2128.0,0.0,
2.4140725333333335,2144.0,0.0,
2.432088,2160.0,0.0,
2.4501034666666666,2176.0,0.0,
2.4681189333333333,2192.0,0.0,
2.4861344,2208.0,0.0,
2.504149866666667,2224.0,0.0,
2.5221653333333336,2240.0,0.0,
2.5401808,2256.0,0.0,
2.5581962666666667,2272.0,0.0,
2.5762117333333334,2288.0,0.0,
2.5942272,2304.0,0.0,
2.612242666666667,2320.0,0.0,
2.6302581333333332,2336.0,0.0,
2.6482736,2352.0,0.0,
2.6662890666666668,2368.0,0.0,
2.6843045333333335,2384.0,0.0,
2.7023200000000003,2400.0,0.0,
2.7203354666666666,2416.0,0.0,
2.7383509333333333,2432.0,0.0,
2.7563664,2448.0,0.0,
2.774381866666667,2464.0,0.0,
