time_index,time_sec,sum_intensity,norm_sum_intensity,filtered_norm_sum_intensity,detrended_norm_sum_intensity,f0_baseline,df_f_signal,d_df_f_signal,is_onset,is_peak,onset_index,peak_id
0,0.0,539107.0,2004.1152416356877,2004.1152416356877,2004.1152416356877,1238.017688214988,0.6188098608875959,-1.0800608824211588,False,False,,
1,0.0043884,537518.0,1998.2081784386617,1998.2081784386617,1998.2473606977576,1238.017688214988,0.6140701217111789,-1.5107979529886535,False,False,,
2,0.0087768,534670.0,1987.6208178438665,1987.6208178438665,1987.6991624059085,1238.017688214988,0.6055498894138052,-1.191941229645238,False,False,,
3,0.0131651999999999,534013.0,1985.17843866171,1985.17843866171,1985.295925580713,1238.017688214988,0.6036086919268285,-3.1759271254481405,False,False,,
4,0.0175536,525366.0,1953.0334572490704,1953.0334572490704,1953.1900665892072,1238.017688214988,0.5776754122191718,-3.7483057315619135,False,False,,
5,0.021942,523036.0,1944.371747211896,1944.371747211896,1944.5674590474928,1238.017688214988,0.5707105621820558,-1.2829574554020835,False,False,,
6,0.0263303999999999,521595.0,1939.014869888476,1939.014869888476,1939.2496643040083,1238.017688214988,0.5664151512245987,-1.1772445297967309,False,False,,
7,0.0307187999999999,519574.0,1931.5018587360591,1931.5018587360591,1931.775715826146,1238.017688214988,0.5603781223929359,-2.6028826009388055,False,False,,
8,0.0351072,513726.0,1909.7620817843865,1910.6542750929368,1910.967174962334,1238.017688214988,0.543570171212679,-1.993561836489654,False,False,,
9,0.0394956,513966.0,1910.6542750929368,1909.7620817843865,1910.114004547984,1238.017688214988,0.5428810288664335,-1.036984308872647,False,False,,
10,0.043884,510914.0,1899.3085501858736,1899.3085501858736,1899.6994759686888,1238.017688214988,0.5344687673305656,-1.1262825619574457,False,False,,
11,0.0482724,510413.0,1897.4460966542752,1897.4460966542752,1897.876005591448,1238.017688214988,0.5329958720766454,-2.0975787744008727,False,False,,
12,0.0526607999999999,504762.0,1876.4386617100372,1876.4386617100372,1876.9075339468252,1238.017688214988,0.5160587379434041,-3.4243427435973004,False,False,,
13,0.0570491999999999,500383.0,1860.1598513011152,1860.1598513011152,1860.667666992888,1238.017688214988,0.5029411006846407,-1.8642569061284464,False,False,,
14,0.0614375999999999,499292.0,1856.104089219331,1856.104089219331,1856.650828531566,1238.017688214988,0.4996965279296959,-2.0534556190591573,False,False,,
15,0.065826,493980.0,1836.35687732342,1837.7695167286245,1838.3551598369008,1238.017688214988,0.4849183314072823,-1.8102084717198323,False,False,,
16,0.0702144,494360.0,1837.7695167286245,1836.35687732342,1836.9814044134137,1238.017688214988,0.4838086902151052,-1.341158896453443,False,False,,
17,0.0746028,490419.0,1823.1189591078064,1823.1189591078064,1823.782350375285,1238.017688214988,0.4731472480048897,-3.117132834277463,False,False,,
18,0.0789912,484848.0,1802.4089219330856,1802.4089219330856,1803.1111575839032,1238.017688214988,0.4564502387552188,-2.581026777253129,False,False,,
19,0.0833796,480114.0,1784.810408921933,1794.996282527881,1795.7373427779737,1238.017688214988,0.4504940921862944,-1.612474859962603,False,False,,
20,0.087768,482854.0,1794.996282527881,1784.810408921933,1785.5902739973128,1238.017688214988,0.442297869404299,-1.2186927526300408,False,False,,
21,0.0921564,479271.0,1781.6765799256505,1781.6765799256505,1782.4952300624009,1238.017688214988,0.4397978696350111,-0.334987803851881,False,False,,
22,0.0965448,479114.0,1781.092936802974,1781.092936802974,1781.9503522472444,1238.017688214988,0.4393577484474518,-2.0486950027918525,False,False,,
23,0.1009332,473262.0,1759.3382899628252,1759.3382899628252,1760.2344509708262,1238.017688214988,0.4218168833345075,-2.8455075000847643,False,False,,
24,0.1053215999999999,470776.0,1750.096654275093,1750.096654275093,1751.0315411130905,1238.017688214988,0.4143832982207078,-2.1804203491739287,False,False,,
25,0.1097099999999999,466868.0,1735.5687732342008,1735.5687732342008,1736.542366178512,1238.017688214988,0.4026797700138778,-2.9683375956793583,False,False,,
26,0.1140983999999999,462079.0,1717.7657992565055,1717.7657992565055,1718.7780785934926,1238.017688214988,0.3883307928109492,-1.9648889268548189,False,False,,
27,0.1184867999999999,461104.0,1714.1412639405205,1714.1412639405205,1715.1922099665867,1238.017688214988,0.3854343328806584,-1.5081558271802675,False,False,,
28,0.1228751999999999,457650.0,1701.3011152416357,1701.3011152416357,1702.390708263219,1238.017688214988,0.3750940107469535,-2.2331220887538876,False,False,,
29,0.1272636,454556.0,1689.7992565055763,1689.7992565055763,1690.9274768391456,1238.017688214988,0.3658346669320832,-1.8106014741852547,False,False,,
30,0.131652,452337.0,1681.550185873606,1681.550185873606,1682.717013845655,1238.017688214988,0.3592027237283243,-1.6744393890139977,False,False,,
31,0.1360404,449641.0,1671.5278810408922,1671.5278810408922,1672.7332969879346,1238.017688214988,0.3511384473025851,-1.411691093444993,False,False,,
32,0.1404288,448190.0,1666.1338289962823,1666.1338289962823,1667.3778132648472,1238.017688214988,0.3468125933393763,-2.0364147554622036,False,False,,
33,0.1448171999999999,443668.0,1649.3234200743495,1649.3234200743495,1650.6059530209748,1238.017688214988,0.3332652422768445,-2.918416331401005,False,False,,
34,0.1492056,439639.0,1634.3457249070632,1634.3457249070632,1635.6667868982922,1238.017688214988,0.3211982368819359,-1.8533851679848896,False,False,,
35,0.1535939999999999,436382.0,1622.2379182156135,1629.10780669145,1630.4673781038257,1238.017688214988,0.3169984513344748,-1.1072143983292475,False,False,,
36,0.1579824,438230.0,1629.10780669145,1622.2379182156135,1623.635979435673,1238.017688214988,0.3114804375506798,-2.763786715142345,False,False,,
37,0.1623707999999999,430131.0,1599.0,1599.0,1600.4365314242707,1238.017688214988,0.2927412480930135,-2.168493017410043,False,False,,
38,0.1667592,430023.0,1598.5985130111524,1598.5985130111524,1600.0734950461454,1238.017688214988,0.2924480080354754,-2.010434924683292,False,False,,
39,0.1711475999999999,424234.0,1577.078066914498,1577.078066914498,1578.5914799767038,1238.017688214988,0.2750960628460533,-2.616683829875271,False,False,,
40,0.175536,422354.0,1570.089219330855,1570.089219330855,1571.641043846738,1238.017688214988,0.2694818973974262,-1.455857686797252,False,False,,
41,0.1799243999999999,419958.0,1561.182156133829,1561.182156133829,1562.7723725398232,1238.017688214988,0.2623182911005712,-1.3285908284828023,False,False,,
42,0.1843128,418450.0,1555.5762081784387,1555.5762081784387,1557.2047969209418,1238.017688214988,0.2578211214139984,-2.8459183048713292,False,False,,
43,0.1887011999999999,411619.0,1530.182156133829,1530.182156133829,1531.8490976691978,1238.017688214988,0.2373402353223766,-2.835658154581065,False,False,,
44,0.1930896,410141.0,1524.6877323420074,1524.6877323420074,1526.3930071365526,1238.017688214988,0.2329331169228713,-0.7942025425012744,False,False,,
45,0.197478,409277.0,1521.4758364312268,1521.4758364312268,1523.219424961208,1238.017688214988,0.2303696784473514,-2.842507839545039,False,False,,
46,0.2018664,401812.0,1493.724907063197,1493.724907063197,1495.5067898148177,1238.017688214988,0.2079849941167523,-2.578048891990832,False,False,,
47,0.2062548,401721.0,1493.3866171003715,1493.3866171003715,1495.2067745697734,1238.017688214988,0.2077426589321261,-1.691264771365823,False,False,,
48,0.2106431999999999,396848.0,1475.271375464684,1475.271375464684,1477.1297881579426,1238.017688214988,0.1931411014714288,-2.3286470248791993,False,False,,
49,0.2150316,394894.0,1468.007434944238,1468.007434944238,1469.9040833773572,1238.017688214988,0.1873045897241664,-1.3867807936338927,False,False,,
50,0.2194199999999999,391960.0,1457.100371747212,1460.1263940520446,1462.0612587509524,1238.017688214988,0.1809696038018629,-0.9967620048797984,False,False,,
51,0.2238084,392774.0,1460.1263940520446,1457.100371747212,1459.0734332477543,1238.017688214988,0.1785562089597374,-2.154174082649771,False,False,,
52,0.2281967999999999,386457.0,1436.64312267658,1436.64312267658,1438.6543615245164,1238.017688214988,0.1620628487132625,-2.198653897985288,False,False,,
53,0.2325852,385513.0,1433.1338289962823,1433.1338289962823,1435.183225747281,1238.017688214988,0.1592590634279002,-1.3012638948790425,False,False,,
54,0.2369735999999999,382633.0,1422.4275092936805,1422.4275092936805,1424.515044513312,1238.017688214988,0.1506419157606881,-2.2752970272199384,False,False,,
55,0.241362,378100.0,1405.5762081784387,1408.3345724907065,1410.4602267544408,1238.017688214988,0.1392892364793962,-1.5438375911418536,False,False,,
56,0.2457503999999999,378842.0,1408.3345724907065,1405.5762081784387,1407.7399620716385,1238.017688214988,0.1370919619907543,-1.1486869181310286,False,False,,
57,0.2501388,375464.0,1395.7769516728624,1395.7769516728624,1397.9787857907784,1238.017688214988,0.1292074411363438,-1.555476980733836,False,False,,
58,0.2545272,373533.0,1388.5985130111524,1388.5985130111524,1390.8384079589184,1238.017688214988,0.1234398516262495,-1.806600217485528,False,False,,
59,0.2589155999999999,370163.0,1376.07063197026,1376.07063197026,1378.3485683628885,1238.017688214988,0.1133512723475169,-1.5725903612588947,False,False,,
60,0.263304,368916.0,1371.4349442379182,1371.4349442379182,1373.750902700294,1238.017688214988,0.1096375405435526,-0.7138604577576171,False,False,,
61,0.2676924,368056.0,1368.2379182156135,1368.2379182156135,1370.59187938249,1238.017688214988,0.1070858618818698,-0.6300434237230732,False,False,,
62,0.2720808,367054.0,1364.5130111524163,1364.5130111524163,1366.9049556684097,1238.017688214988,0.1041077754222199,-1.698845135489872,False,False,,
63,0.2764691999999999,363043.0,1349.6022304832711,1349.7026022304833,1352.1325107500677,1238.017688214988,0.0921754378967025,-1.3652769295983802,False,False,,
64,0.2808576,363070.0,1349.7026022304833,1349.6022304832711,1352.0700836707742,1238.017688214988,0.092125012866521,-1.5089729406306542,False,False,,
65,0.285246,358639.0,1333.2304832713755,1333.2304832713755,1335.7362618009722,1238.017688214988,0.0789314841913753,-1.4997391249221828,False,False,,
66,0.2896343999999999,358540.0,1332.8624535315985,1333.2304832713755,1335.774167827084,1238.017688214988,0.0789621025149038,-0.0268950366092415,False,False,,
67,0.2940228,359703.0,1337.185873605948,1332.8624535315985,1335.4440248072751,1238.017688214988,0.0786954318340633,-0.9147126735717794,False,False,,
68,0.2984112,355945.0,1323.2156133828996,1323.2156133828996,1325.8350520822337,1238.017688214988,0.070933852321499,-1.8644549134499275,False,False,,
69,0.3027996,352835.0,1311.6542750929368,1312.5278810408922,1315.1851678774,1238.017688214988,0.0623314839496959,-1.0570437268365476,False,False,,
70,0.3071879999999999,353070.0,1312.5278810408922,1311.6542750929368,1314.3493907899583,1238.017688214988,0.0616563909397999,-1.1908181052580806,False,False,,
71,0.3115764,349569.0,1299.5130111524163,1299.5130111524163,1302.2459364431097,1238.017688214988,0.0518799116034667,-1.48094355568137,False,False,,
72,0.3159648,348486.0,1295.4869888475837,1295.4869888475837,1298.2577044749196,1238.017688214988,0.0486584455402956,-0.4750999286175839,False,False,,
73,0.3203532,348160.0,1294.275092936803,1294.275092936803,1297.08357965356,1238.017688214988,0.0477100545499759,-0.9291031967744416,False,False,,
74,0.3247415999999999,345750.0,1285.3159851301116,1285.3159851301116,1288.1622236988712,1238.017688214988,0.0405038926028458,-1.400896957302522,False,False,,
75,0.32913,344045.0,1278.9776951672864,1278.9776951672864,1281.861666360428,1238.017688214988,0.0354146621351232,-1.626018671791559,False,False,,
76,0.3335184,339937.0,1263.7063197026025,1267.5724907063195,1270.4941753060157,1238.017688214988,0.0262326519242656,-1.3985091576763995,False,False,,
77,0.3379068,340977.0,1267.5724907063195,1263.7063197026025,1266.665698500813,1238.017688214988,0.0231402269600289,-1.0146485679516628,False,False,,
78,0.3422951999999999,337991.0,1256.4721189591078,1256.4721189591078,1259.4691727575766,1238.017688214988,0.0173272843730675,-1.1367906857542345,False,False,,
79,0.3466836,336594.0,1251.278810408922,1251.278810408922,1254.3135200191705,1238.017688214988,0.0131628424693012,-1.048183870759687,False,False,,
80,0.351072,330023.0,1226.8513011152415,1245.007434944238,1248.0797811875598,1238.017688214988,0.0081275841761839,-1.6818026924998752,False,False,,
