time_s,center_row,left_edge_px,right_edge_px,left_edge_um,right_edge_um,diameter_px,diameter_um,diameter_px_filt,diameter_um_filt,diameter_was_filtered,peak,baseline,sum_intensity,edge_strength_left,edge_strength_right,qc_score,qc_edge_violation,qc_diameter_violation,qc_center_violation
0.0,0,45.0,251.0,18.63,103.914,206.0,85.28399999999999,200.0,82.8,True,2785.0666666666666,313.33333333333337,537098.3333333333,,,0.75,False,False,False
0.0043884,1,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2789.4,319.15000000000003,536327.0,,,0.75,False,False,False
0.0087768,2,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2771.08,318.16,534134.8,,,0.75,False,False,False
0.0131651999999999,3,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2738.52,315.20000000000005,530920.6000000001,,,0.75,False,False,False
0.0175536,4,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2706.48,316.72,527736.0,,,0.75,False,False,False
0.021942,5,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2695.1200000000003,312.40000000000003,524716.8,,,0.75,False,False,False
0.0263303999999999,6,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2678.5600000000004,300.8,520659.3999999999,,,0.75,False,False,False
0.0307187999999999,7,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2675.56,300.92,518379.4,,,0.75,False,False,False
0.0351072,8,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2668.88,295.15999999999997,515955.0,,,0.75,False,False,False
0.0394956,9,45.0,245.0,18.63,101.43,200.0,82.8,200.0,82.8,False,2675.2,300.0,513718.6,,,0.75,False,False,False
0.043884,10,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2660.32,302.56,510756.1999999999,,,0.75,False,False,False
0.0482724,11,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2662.24,311.28000000000003,508087.6,,,0.75,False,False,False
0.0526607999999999,12,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2641.6800000000003,298.59999999999997,505152.79999999993,,,0.75,False,False,False
0.0570491999999999,13,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2613.2000000000003,291.08,501766.0,,,0.75,False,False,False
0.0614375999999999,14,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2602.44,285.00000000000006,498555.4,,,0.75,False,False,False
0.065826,15,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2561.28,275.88,495686.8,,,0.75,False,False,False
0.0702144,16,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2564.56,272.08000000000004,492579.8,,,0.75,False,False,False
0.0746028,17,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2563.0800000000004,274.28000000000003,488744.2,,,0.75,False,False,False
0.0789912,18,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2543.28,284.64000000000004,486519.0,,,0.75,False,False,False
0.0833796,19,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2513.7200000000003,278.88000000000005,483501.1999999999,,,0.75,False,False,False
0.087768,20,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2516.4,290.56000000000006,481240.1999999999,,,0.75,False,False,False
0.0921564,21,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2499.0800000000004,277.16,478923.00000000006,,,0.75,False,False,False
0.0965448,22,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2493.7200000000003,271.88000000000005,477055.4,,,0.75,False,False,False
0.1009332,23,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2484.4,265.68,473858.2,,,0.75,False,False,False
0.1053215999999999,24,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2449.88,259.76,470419.8000000001,,,0.75,False,False,False
0.1097099999999999,25,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2436.08,265.8,466817.8,,,0.75,False,False,False
0.1140983999999999,26,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2433.6,259.8,463695.4,,,0.75,False,False,False
0.1184867999999999,27,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2404.3199999999997,265.92,460451.4,,,0.75,False,False,False
0.1228751999999999,28,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2394.92,262.03999999999996,457545.2,,,0.75,False,False,False
0.1272636,29,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2393.08,270.56,455057.6,,,0.75,False,False,False
0.131652,30,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2354.5200000000004,272.40000000000003,452474.8,,,0.75,False,False,False
0.1360404,31,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2323.24,277.72,449678.4,,,0.75,False,False,False
0.1404288,32,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2336.44,271.88,446695.00000000006,,,0.75,False,False,False
0.1448171999999999,33,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2317.0,276.28000000000003,443504.0,,,0.75,False,False,False
0.1492056,34,46.0,245.0,19.044,101.43,199.0,82.386,199.0,82.386,False,2314.8,278.04,441221.8,,,0.75,False,False,False
