time_index,time_sec,sum_intensity,norm_sum_intensity,filtered_norm_sum_intensity,detrended_norm_sum_intensity,f0_baseline,df_f_signal,d_df_f_signal,is_onset,is_peak,onset_index,peak_id
0,0.0,697970.0,2121.4893617021276,2121.4893617021276,2121.4893617021276,1991.7299871330856,0.0651490791459231,-0.5905576931327763,True,True,0.0,1.0
1,0.0044084,696214.0,2116.1519756838907,2116.1519756838907,2116.304062905012,1991.7299871330856,0.0625456646115166,-0.3202027188833227,False,False,,
2,0.0088168,696020.0,2115.562310030395,2115.562310030395,2115.8663826355064,1991.7299871330856,0.0623259158140726,-0.2388637604929719,False,False,,
3,0.0132252,694734.0,2111.6534954407293,2111.6534954407293,2112.10945166089,1991.7299871330856,0.0604396506080022,-0.2535876811759667,False,False,,
4,0.0176336,694455.0,2110.80547112462,2110.80547112462,2111.4132092590335,1991.7299871330856,0.0600900839466804,-0.0469342386690163,False,False,,
5,0.022042,693937.0,2109.231003039514,2110.5258358662613,2111.2852542822293,1991.7299871330856,0.0600258408125052,-0.0723894933609843,False,False,,
6,0.0264504,694363.0,2110.5258358662613,2109.231003039514,2110.142000172391,1991.7299871330856,0.0594518402616153,-0.1239807689758984,False,False,,
7,0.0308588,691858.0,2102.9118541033436,2108.045592705167,2109.108067058316,1991.7299871330856,0.0589327271685985,-0.3426002995465653,False,False,,
8,0.0352672,693547.0,2108.045592705167,2102.9118541033436,2104.125704248088,1991.7299871330856,0.0564312019405731,-0.8160028303509259,False,False,,
9,0.0396756,685588.0,2083.854103343465,2093.413373860182,2094.7784984357622,1991.7299871330856,0.0517381934139604,-0.7969748794565623,False,False,,
10,0.044084,685830.0,2084.5896656534956,2088.613981762918,2090.1302794764447,1991.7299871330856,0.0494044338233805,-0.4852580169765383,False,False,,
11,0.0484924,688733.0,2093.413373860182,2084.5896656534956,2086.257035279906,1991.7299871330856,0.0474597705298817,-0.25385318189588,False,False,,
12,0.0529008,687154.0,2088.613981762918,2083.854103343465,2085.672443725475,1991.7299871330856,0.0471662610892409,-0.3094253956311661,False,False,,
13,0.0573092,682757.0,2075.2492401215804,2078.854103343465,2080.8233133915264,1991.7299871330856,0.0447316287016808,-0.4728303557076749,False,False,,
14,0.0617176,683943.0,2078.854103343465,2075.2492401215804,2077.369218813834,1991.7299871330856,0.0429974104090375,-0.7681270554105994,False,False,,
15,0.066126,679406.0,2065.063829787234,2065.063829787234,2067.3344761694634,1991.7299871330856,0.0379592060795367,-0.6850571336721485,False,False,,
16,0.0705344,678522.0,2062.3768996960484,2062.917933130699,2065.339146316287,1991.7299871330856,0.0369573986728769,-0.1318848607251341,False,False,,
17,0.0749428,676480.0,2056.1702127659573,2062.446808510638,2065.0184876805215,1991.7299871330856,0.0367964036394953,-0.0136784082336198,False,False,,
18,0.0793512,676291.0,2055.595744680851,2062.3768996960484,2065.0989440986714,1991.7299871330856,0.0368367988831627,-0.3403036943103541,False,False,,
19,0.0837596,678545.0,2062.446808510638,2056.1702127659573,2059.0425217172274,1991.7299871330856,0.0337960140274998,-0.3690474803702455,False,False,,
20,0.088168,678700.0,2062.917933130699,2055.595744680851,2058.618217564094,1991.7299871330856,0.0335829810582343,-0.0779278085296337,False,False,,
21,0.0925764,673212.0,2046.237082066869,2054.501519756839,2057.6740560227513,1991.7299871330856,0.0331089401252557,-0.3173175851543686,False,False,,
22,0.0969848,674359.0,2049.723404255319,2049.723404255319,2053.0459034219266,1991.7299871330856,0.0307852553734453,-0.4535479296905196,False,False,,
23,0.1013932,675931.0,2054.501519756839,2046.237082066869,2049.7094437194796,1991.7299871330856,0.0291100987387603,-0.5973940630002952,False,False,,
24,0.1058016,670809.0,2038.933130699088,2038.933130699088,2042.5552544902464,1991.7299871330856,0.0255181513987843,-0.4080490946707185,False,False,,
25,0.11021,666888.0,2027.015197568389,2038.772036474164,2042.543822123608,1991.7299871330856,0.0255124114808675,-0.6616319158368911,False,False,,
26,0.1146184,665245.0,2022.021276595745,2027.015197568389,2030.9365448630024,1991.7299871330856,0.0196846751232335,-0.888040182991638,False,False,,
27,0.1190268,670756.0,2038.772036474164,2022.8784194528876,2026.9492282466583,1991.7299871330856,0.0176827387954668,-0.2510940649517239,False,False,,
28,0.1234352,665527.0,2022.8784194528876,2022.306990881459,2026.5271610954312,1991.7299871330856,0.0174708289713672,-0.0318051391648537,False,False,,
29,0.1278436,665339.0,2022.306990881459,2022.021276595745,2026.390708217976,1991.7299871330856,0.0174023192444781,-0.0030842028790902,False,False,,
30,0.132252,664360.0,2019.3313069908816,2021.954407294833,2026.473000380348,1991.7299871330856,0.0174436361714228,-0.1361989331898214,False,False,,
31,0.1366604,662957.0,2015.066869300912,2019.3313069908816,2023.998961661628,1991.7299871330856,0.0162014804903301,-0.3752424608257896,False,False,,
32,0.1410688,665223.0,2021.954407294833,2015.066869300912,2019.8834857457152,1991.7299871330856,0.014135198442814,-0.6966750513599611,False,False,,
33,0.1454772,660237.0,2006.7993920972644,2006.7993920972644,2011.764870571784,1991.7299871330856,0.0100590358974996,-0.4953870608656363,False,False,,
34,0.1498856,659220.0,2003.70820668693,2006.0699088145896,2011.1841496412724,1991.7299871330856,0.0097674698045738,-0.0889918178990358,False,False,,
35,0.154294,659625.0,2004.939209726444,2004.939209726444,2010.2021132944817,1991.7299871330856,0.0092744128374474,-0.1175623954801469,False,False,,
36,0.1587024,657435.0,1998.2826747720364,2003.70820668693,2009.119673452213,1991.7299871330856,0.0087309456761045,-0.3621446461387452,False,False,,
37,0.1631108,655570.0,1992.613981762918,1998.2826747720364,2003.842605257109,1991.7299871330856,0.0060814559213713,-0.3341159941305256,False,False,,
38,0.1675192,659997.0,2006.0699088145896,1997.544072948328,2003.2523677423453,1991.7299871330856,0.0057851117790545,-0.2877401885841514,False,False,,
39,0.1719276,655675.0,1992.933130699088,1992.933130699088,1998.7896904577697,1991.7299871330856,0.0035445082266626,-0.2638655921957968,False,False,,
40,0.176336,657192.0,1997.544072948328,1992.613981762918,1998.618707208503,1991.7299871330856,0.0034586616257826,-0.2557418399494927,False,False,,
41,0.1807444,654100.0,1988.145896656535,1988.145896656535,1994.2986885777411,1991.7299871330856,0.0012896835721959,-0.6464088752201731,False,False,,
42,0.1851528,651738.0,1980.966565349544,1980.966565349544,1987.2673246015192,1991.7299871330856,-0.0022405961452586,-0.5205864356813199,False,False,,
43,0.1895612,650791.0,1978.0881458966564,1978.70820668693,1985.156834191209,1991.7299871330856,-0.0033002229139191,-0.1214607483757787,False,False,,
44,0.1939696,650939.0,1978.537993920973,1978.537993920973,1985.1343906654336,1991.7299871330856,-0.0033114912715381,-0.018485683027057,False,False,,
45,0.198378,648038.0,1969.720364741641,1978.0881458966564,1984.8322129354751,1991.7299871330856,-0.0034632074840321,-0.132041549649213,False,False,,
46,0.2027864,650079.0,1975.924012158055,1975.924012158055,1982.8156506116609,1991.7299871330856,-0.0044756752064853,-0.4597051402910105,False,False,,
47,0.2071948,646780.0,1965.8966565349544,1969.720364741641,1976.759475796674,1991.7299871330856,-0.0075163357649499,-0.5542215007470469,False,False,,
48,0.2116032,650995.0,1978.70820668693,1965.8966565349544,1973.083141444218,1991.7299871330856,-0.0093621353342719,-0.4888061285576254,False,False,,
49,0.2160116,642299.0,1952.276595744681,1960.8419452887535,1968.175705371173,1991.7299871330856,-0.0118260416392167,-0.5691293987802482,False,False,,
50,0.22042,645117.0,1960.8419452887535,1955.6079027355624,1963.0888393761393,1991.7299871330856,-0.0143800354174376,-0.2994721980845081,False,False,,
51,0.2248284,643131.0,1954.80547112462,1955.288753799392,1962.9167684491608,1991.7299871330856,-0.0144664281152882,-0.0106024125034389,False,False,,
52,0.2292368,643395.0,1955.6079027355624,1955.127659574468,1962.9026537504503,1991.7299871330856,-0.0144735147679979,-0.0107867113333943,False,False,,
53,0.2336452,643290.0,1955.288753799392,1954.80547112462,1962.7273464097825,1991.7299871330856,-0.0145615323917725,-0.1456321305098562,False,False,,
54,0.2380536,643237.0,1955.127659574468,1952.276595744681,1960.3452537878889,1991.7299871330856,-0.0157575241362772,-0.2702654515107376,False,False,,
