peak_id,peak_status,peak_warning_count,peak_warnings_text,onset_index,onset_time_sec,onset_value,peak_index,peak_time_sec,peak_value,peak_amplitude,peak_detection_method,onset_to_onset_interval_sec,peak_to_peak_interval_sec,baseline_mean,baseline_mean_status,baseline_mean_reason,baseline_std,baseline_std_status,baseline_std_reason,prominence,prominence_status,prominence_reason,rise_10_90_sec,rise_10_90_sec_status,rise_10_90_sec_reason,decay_90_10_sec,decay_90_10_sec_status,decay_90_10_sec_reason,decay_time_sec,decay_time_sec_status,decay_time_sec_reason,max_rise_slope,max_rise_slope_status,max_rise_slope_reason,max_decay_slope,max_decay_slope_status,max_decay_slope_reason,auc,auc_status,auc_reason,width_10_value,width_10_left_index,width_10_right_index,width_10_points,width_10_sec,width_10_status,width_20_value,width_20_left_index,width_20_right_index,width_20_points,width_20_sec,width_20_status,width_50_value,width_50_left_index,width_50_right_index,width_50_points,width_50_sec,width_50_status,width_80_value,width_80_left_index,width_80_right_index,width_80_points,width_80_sec,width_80_status,width_90_value,width_90_left_index,width_90_right_index,width_90_points,width_90_sec,width_90_status
1,non_positive_amplitude,1,Peak amplitude was not positive after refinement,0,0.0,0.06514907914592317,0,0.0,0.06514907914592317,0.0,absolute_threshold,,,,failed,insufficient_baseline_samples,,failed,insufficient_baseline_samples,,failed,baseline_mean_unavailable,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,,failed,peak_index_unavailable,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,0.06514907914592317,,0.0,,,left_not_found,0.06514907914592317,,0.0,,,left_not_found,0.06514907914592317,,0.0,,,left_not_found,0.06514907914592317,,0.0,,,left_not_found,0.06514907914592317,,0.0,,,left_not_found
2,ok,0,,286,1.2608024000000002,-0.018940840768445346,377,1.6619668000000003,0.08672780016612501,0.10566864093457036,absolute_threshold,1.2608024000000002,1.6619668000000003,-0.02044862244994314,ok,,0.005700478706315131,ok,,0.10717642261606815,ok,,0.2828927766164784,ok,,0.2804978405942773,ok,,0.2804978405942773,ok,,0.9520686962645661,ok,,-1.1496817452397288,ok,,0.05758267332735096,ok,,-0.00837397667498831,290.21080158099124,473.47514833739166,183.2643467564004,0.8079025462409157,ok,0.002192887418468726,295.2803766423925,466.73575058872126,171.45537394632873,0.7558438705049957,ok,0.03389347969883984,313.7826364306589,442.5730226239419,128.79038619328298,0.5677595384944688,ok,0.06559407197921094,340.75832500955175,421.8014706576772,81.04314564812546,0.35727060327519633,ok,0.07616093607266798,354.38210559525453,409.84711081940844,55.46500522415391,0.24451192903016014,ok
3,ok,0,,508,2.2394672000000004,-0.01618764949793362,599,2.6406316000000003,0.09254057722794279,0.10872822672587641,absolute_threshold,0.9786648000000002,0.9786648,-0.03255578564771029,ok,,0.0037819124634232014,ok,,0.12509636287565307,ok,,0.2881061528714537,ok,,0.29561024181549334,ok,,0.29561024181549334,ok,,1.3073611873132231,ok,,-0.7821108750291463,ok,,0.05982086632167524,ok,,-0.005314826825345977,513.6755782728729,698.9434162273184,185.26783795444544,0.8167347368383774,ok,0.005557995847241665,520.408605086135,692.1403761660214,171.73177107988636,0.7570623396285712,ok,0.03817646386500459,537.8955813342997,667.9710002099246,130.0754188756249,0.5734244765713049,ok,0.07079493188276752,563.7477827799876,644.5384149251349,80.79063214514736,0.3561574227486677,ok,0.08166775455535515,579.0294828349485,631.8872866076166,52.85780377266815,0.2330183421514303,ok
4,ok,0,,724,3.1916816000000003,-0.01597762080092678,815,3.5928460000000007,0.08862023005557254,0.10459785085649932,absolute_threshold,0.9522143999999999,0.9522144000000003,-0.021000301412057505,ok,,0.0051606399552615295,ok,,0.10962053146763004,ok,,0.26901044566767274,ok,,0.26825377579818,ok,,0.26825377579818,ok,,0.9818345104128932,ok,,-0.7388083883053902,ok,,0.056641470646162026,ok,,-0.005517835715276849,728.3303631794514,909.4685084011272,181.1381452216758,0.7985293993952358,ok,0.004941949370373084,733.7629036855469,901.2228461597399,167.45994247419299,0.7382304104032325,ok,0.03632130462732288,751.6694798390645,879.3964256344019,127.72694579533743,0.5630714678441656,ok,0.06770065988427268,776.9595086773381,857.6402689135369,80.68076023619881,0.3556730634252589,ok,0.07816044496992261,789.3526038263238,848.6179104975387,59.26530667121483,0.2612651779293835,ok
5,ok,0,,947,4.1747548000000005,-0.01974388575274212,1038,4.5759192,0.0918624144375734,0.11160630019031552,absolute_threshold,0.9830732000000002,0.9830731999999998,-0.032515773419564666,ok,,0.0044564479787571765,ok,,0.12437818785713806,ok,,0.2734191207069845,ok,,0.27864485615631196,ok,,0.27864485615631196,ok,,1.022058707407395,ok,,-0.9110890776688245,ok,,0.06072770970151134,ok,,-0.00858325573371057,951.0276954374357,1133.6336178050865,182.6059223676508,0.804999948165552,ok,0.0025773742853209824,953.9015418938504,1123.0751249308387,169.17358303698825,0.7457848234602591,ok,0.03605926434241564,971.9899153805408,1102.9332749455227,130.94335956498196,0.5772507063062665,ok,0.0695411543995103,999.6169095029385,1078.54941811599,78.93250861305148,0.3479660709697762,ok,0.08070178441854185,1013.0499984741347,1070.4259106650104,57.37591219087574,0.25293597130225665,ok
6,ok,0,,1165,5.135786,-0.018537121252663817,1255,5.532542000000001,0.09071606368763468,0.10925318494029851,absolute_threshold,0.9610311999999999,0.9566228000000008,-0.02891722755278065,ok,,0.0055518244578589854,ok,,0.11963329124041533,ok,,0.25906096145629043,ok,,0.2896326559289575,ok,,0.2896326559289575,ok,,1.078058523761959,ok,,-0.7468881299855461,ok,,0.058112969929792355,ok,,-0.0076118027586339655,1169.9745993865142,1350.2174371453168,180.24283775880258,0.7945825259759054,ok,0.003313515735395886,1174.5072041069652,1341.5232591266947,167.0160550197295,0.7362735769489757,ok,0.03608947121748544,1191.900800297658,1318.4052456107147,126.50444531305675,0.5576821967180795,ok,0.06886542669957499,1216.8899797550512,1292.7916965573784,75.9017168023272,0.3346051283513793,ok,0.07979074519360485,1228.739902320978,1284.5172611338485,55.77735881287049,0.2458889085906583,ok
7,ok,0,,1384,6.101225600000001,-0.01955326739393931,1475,6.502390000000001,0.09415650532393627,0.11370977271787558,absolute_threshold,0.9654396000000007,0.9698479999999998,-0.02911418805316345,ok,,0.00465072944068858,ok,,0.12327069337709971,ok,,0.26292062864622245,ok,,0.28943086414041375,ok,,0.28943086414041375,ok,,1.179238455204036,ok,,-0.792401517620707,ok,,0.06159560784733739,ok,,-0.008182290122151752,1388.5859134265545,1571.7534698631985,183.16755643664396,0.8074758557953013,ok,0.0031886871496358063,1394.437623056387,1563.8931021858089,169.45547912942175,0.7470275341941429,ok,0.03730161896499848,1410.6967367173033,1538.7935879157355,128.0968511984322,0.5647021588231687,ok,0.07141455078036116,1437.4203946523535,1517.0748628159677,79.65446816361418,0.3511487574524768,ok,0.08278552805214871,1448.2267419916172,1506.0990682343956,57.8723262427784,0.2551243630086643,ok
8,ok,0,,1604,7.071073600000001,-0.014570998118936316,1692,7.459012800000001,0.09454090022238693,0.10911189834132325,absolute_threshold,0.9698479999999998,0.9566227999999999,-0.02700649842941658,ok,,0.0037867878808688677,ok,,0.1215473986518035,ok,,0.2850414206981844,ok,,0.29700914873366546,ok,,0.29700914873366546,ok,,1.1171193573812368,ok,,-0.8008878245327011,ok,,0.05763802359966936,ok,,-0.00365980828480399,1607.4973599987034,1790.6659136179212,183.16855361921785,0.8074802517749601,ok,0.007251381549328336,1613.0798346429006,1780.0029481280922,166.9231134851916,0.7358638534881188,ok,0.03998495105172531,1631.5784458887,1757.330011729105,125.75156584040519,0.5543632028508423,ok,0.07271852055412228,1657.9901147324645,1732.7028377829338,74.71272305046932,0.329363568295689,ok,0.0836297103882546,1672.1560617268099,1723.2924564149303,51.13639468812039,0.22542968234310995,ok
9,ok,0,,1823,8.036513200000002,-0.016683292874655788,1914,8.4376776,0.09418267189667467,0.11086596477133046,absolute_threshold,0.9654396000000007,0.9786647999999998,-0.02676001862928373,ok,,0.0036002551972872158,ok,,0.12094269052595841,ok,,0.23925998299779927,ok,,0.2891877603049675,ok,,0.2891877603049675,ok,,1.094487704414337,ok,,-0.8686603070082607,ok,,0.05759187323333228,ok,,-0.005596696397522742,1830.0596745869675,2006.1152690495142,176.05559446254665,0.7761234826286908,ok,0.005489900079610303,1833.4613925591043,1998.4858705718589,165.02447801275457,0.7274939088714274,ok,0.03874968951100944,1852.2299535216714,1971.2531767796706,119.02322325799923,0.5247019774105639,ok,0.07200947894240858,1874.1120091446091,1950.6850274459214,76.57301830131223,0.3375644938795049,ok,0.08309607541954162,1884.333330107746,1940.516013014452,56.18268290670608,0.2476757393259231,ok
10,ok,0,,2043,9.0063612,-0.01891205465286476,2130,9.389892000000001,0.09673269605595494,0.1156447507088197,absolute_threshold,0.9698479999999989,0.9522144000000008,-0.029088229252298703,ok,,0.003632996525158949,ok,,0.12582092530825364,ok,,0.2679792131832972,ok,,0.3370457697270819,ok,,0.3370457697270819,ok,,1.3316177266523104,ok,,-0.8032941648080234,ok,,0.06576032325830505,ok,,-0.007347579581982788,2048.0316989823486,2242.241836072959,194.21013709061026,0.8561559683502464,ok,0.004216895488899183,2049.9957215410586,2232.4626390097474,182.46691746868873,0.8043871589689675,ok,0.03891032070154509,2070.497011721765,2204.18983654796,133.6928248261952,0.589371448963799,ok,0.07360374591419101,2096.8795431775898,2179.3050612919355,82.42551811434578,0.36336465405528195,ok,0.08516822098507297,2108.8200151930596,2165.786484987059,56.966469793999295,0.2511309854398665,ok
11,ok,0,,2479,10.928423600000002,-0.018311426103523997,2499,11.016591600000002,0.029436133438022233,0.04774755954154623,absolute_threshold,1.9220624000000015,1.6266996000000002,-0.02335967443603071,ok,,0.004354593090487918,ok,,0.05279580787405294,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,1.2159003537631379,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,-0.013536670149369373,2481.4434783516626,,,,right_not_found_within_width_search_window,-0.00876191419521475,2482.4540375057513,,,,right_not_found_within_width_search_window,0.00556235366724912,2487.3560550468947,,,,right_not_found_within_width_search_window,0.019886621529712992,2495.1032716039404,,,,right_not_found_within_width_search_window,0.024661377483867614,2495.5848171883727,,,,right_not_found_within_width_search_window
