time_index,time_sec,sum_intensity,norm_sum_intensity,filtered_norm_sum_intensity,detrended_norm_sum_intensity,f0_baseline,df_f_signal,d_df_f_signal,is_onset,is_peak,onset_index,peak_id
0,0.0,710476.0,2424.8327645051195,2424.8327645051195,2424.8327645051195,2221.599393436599,0.0914806565346321,0.8041608818871956,True,False,0.0,1.0
1,0.0040484,714138.0,2437.331058020478,2431.938566552901,2432.065325543871,2221.599393436599,0.0947362214488643,0.7089075442559167,False,False,,
2,0.0080968,717641.0,2449.286689419795,2437.331058020478,2437.584484217299,2221.599393436599,0.0972205391389634,0.3984867600825978,False,False,,
3,0.0121452,716407.0,2445.075085324232,2438.853242320819,2439.233244004834,2221.599393436599,0.097962689047901,0.1136805484888068,False,False,,
4,0.0161936,714663.0,2439.122866894198,2439.122866894198,2439.629352413162,2221.599393436599,0.0981409878039676,0.0495390799730781,False,False,,
5,0.020242,716479.0,2445.320819112628,2439.491467576792,2440.1243453448246,2221.599393436599,0.098363797070627,0.2682962610721162,False,False,,
6,0.0242904,712558.0,2431.938566552901,2443.6962457337886,2444.455424231326,2221.599393436599,0.1003133289706163,0.3244483949487566,False,False,,
7,0.0283388,716003.0,2443.6962457337886,2445.075085324232,2445.96047309798,2221.599393436599,0.1009907908348481,0.1043427071503089,False,False,,
8,0.0323872,720500.0,2459.0443686006824,2445.320819112628,2446.332324775511,2221.599393436599,0.1011581710018709,0.145126116636991,False,False,,
9,0.0364356,718315.0,2451.5870307167233,2447.433447098976,2448.570979330093,2221.599393436599,0.1021658479760345,0.1314548652541418,False,False,,
10,0.040484,714584.0,2438.853242320819,2447.433447098976,2448.696914643549,2221.599393436599,0.1022225347548607,0.0805950673114797,False,False,,
11,0.0445324,714771.0,2439.491467576792,2448.6313993174062,2450.020710986735,2221.599393436599,0.1028184101170421,0.0889333829359753,False,False,,
12,0.0485808,717449.0,2448.6313993174062,2448.7815699658704,2450.2966346372837,2221.599393436599,0.1029426105698167,0.1782896269159994,False,False,,
13,0.0526292,719236.0,2454.7303754266213,2451.5870307167233,2453.227757333531,2221.599393436599,0.1042619855682556,0.3399358733287929,False,False,,
14,0.0566776,717098.0,2447.433447098976,2454.645051194539,2456.411348765984,2221.599393436599,0.1056950033489853,0.1839615186811549,False,False,,
15,0.060726,717493.0,2448.7815699658704,2454.645051194539,2456.53682879575,2221.599393436599,0.1057514851927132,0.0139465948804531,False,False,,
16,0.0647744,719766.0,2456.539249146758,2454.645051194539,2456.6622179664823,2221.599393436599,0.1058079261384133,0.0186799342671584,False,False,,
17,0.0688228,719290.0,2454.914675767918,2454.7303754266213,2456.8728405760544,2221.599393436599,0.1059027328844875,0.018669842967526,False,False,,
18,0.0728712,722161.0,2464.713310580205,2454.7303754266213,2456.9980482260435,2221.599393436599,0.1059590921229528,0.024162147053282,False,False,,
19,0.0769196,721441.0,2462.255972696246,2454.914675767918,2457.307465555524,2221.599393436599,0.1060983689567485,0.1144671298564556,False,False,,
20,0.080968,721353.0,2461.9556313993176,2456.539249146758,2459.0570653263894,2221.599393436599,0.1068859095799745,0.1042112343849908,False,False,,
21,0.0850164,719211.0,2454.645051194539,2456.539249146758,2459.182001187857,2221.599393436599,0.1069421464793169,0.0138861127876595,False,False,,
22,0.0890648,717661.0,2449.354948805461,2456.539249146758,2459.306846584319,2221.599393436599,0.1069983426579936,0.0138760579702914,False,False,,
23,0.0931132,719767.0,2456.542662116041,2456.539249146758,2459.4316015812806,2221.599393436599,0.1070544981454907,-0.0052974790809905,False,True,0.0,1.0
24,0.0971616,721958.0,2464.0204778156995,2456.1945392491466,2459.2115563465873,2221.599393436599,0.1069554500293707,-0.005307519342427,False,False,,
25,0.10121,717959.0,2450.3720136518773,2456.1945392491466,2459.3361307408727,2221.599393436599,0.107011524222879,-0.07229489687451,False,False,,
26,0.1052584,721025.0,2460.8361774744026,2454.645051194539,2457.91112687728,2221.599393436599,0.1063700927083571,-0.1191700900276195,False,False,,
27,0.1093068,721776.0,2463.3993174061434,2453.80204778157,2457.1925175173706,2221.599393436599,0.1060466278379433,-0.2237254819845642,False,False,,
28,0.1133552,717917.0,2450.2286689419793,2450.3720136518773,2453.886787368051,2221.599393436599,0.1045586322258245,-0.1848393016084966,False,False,,
29,0.1174036,719665.0,2456.1945392491466,2450.2286689419793,2453.8676566310605,2221.599393436599,0.1045500209806797,0.0058369019729802,False,False,,
30,0.121452,714445.0,2438.3788395904435,2450.2286689419793,2453.991780661676,2221.599393436599,0.1046058924537193,-0.13154305918742,False,False,,
31,0.1255004,714857.0,2439.7849829351535,2447.61433447099,2451.5014803441354,2221.599393436599,0.103484943139051,-0.2097249068863114,False,False,,
32,0.1295488,718964.0,2453.80204778157,2446.20819112628,2450.2192813407887,2221.599393436599,0.1029077918276423,-0.3539354042929314,False,False,,
33,0.1335972,717151.0,2447.61433447099,2441.0,2445.134944808817,2221.599393436599,0.1006191989575719,-0.2757735210954308,False,False,,
34,0.1376456,716739.0,2446.20819112628,2441.0,2445.2587097210567,2221.599393436599,0.1006749087820368,0.0137559665441617,False,False,,
35,0.141694,715213.0,2441.0,2441.0,2445.3823850161652,2221.599393436599,0.1007305782674867,-0.0538005511360228,False,False,,
36,0.1457424,712901.0,2433.109215017065,2439.7849829351535,2444.2909536941866,2221.599393436599,0.1002392964795986,-0.1029525221691063,False,False,,
37,0.1497908,711600.0,2428.668941979522,2438.901023890785,2443.53049090529,2221.599393436599,0.0998969922859879,-0.0354159112285845,False,False,,
38,0.1538392,713156.0,2433.9795221843005,2438.901023890785,2443.653897738163,2221.599393436599,0.099952540929563,-0.2287683830111202,False,False,,
39,0.1578876,714598.0,2438.901023890785,2434.539249146758,2439.41544046916,2221.599393436599,0.0980447004424235,-0.2598952680435697,False,False,,
40,0.161936,708357.0,2417.6006825938566,2433.9795221843005,2438.978941688581,2221.599393436599,0.0978482209232678,-0.0658037097093249,False,False,,
41,0.1659844,715987.0,2443.641638225256,2433.109215017065,2438.2317734747344,2221.599393436599,0.097511900965649,-0.0460809250185842,False,False,,
42,0.1700328,716808.0,2446.443686006826,2432.9044368600685,2438.150045107248,2221.599393436599,0.0974751128895773,-0.1694202231856465,False,False,,
43,0.1740812,713320.0,2434.539249146758,2429.815699658703,2435.184268596075,2221.599393436599,0.0961401393025594,-0.2217976817172591,False,False,,
44,0.1781296,712841.0,2432.9044368600685,2428.668941979522,2434.160382572286,2221.599393436599,0.095679261420249,-0.1479996823143636,False,False,,
45,0.182178,707693.0,2415.334470989761,2426.9078498293516,2432.5220731071763,2221.599393436599,0.0949418154747965,-0.1170823552536823,False,False,,
46,0.1862264,710911.0,2426.3174061433447,2426.3174061433447,2432.054323200321,2221.599393436599,0.094731269006231,-0.0893905588717594,False,False,,
47,0.1902748,709504.0,2421.515358361775,2425.0546075085326,2430.914129503128,2221.599393436599,0.0942180379977236,-0.0565758422961621,False,False,,
48,0.1943232,711936.0,2429.815699658703,2425.0546075085326,2431.036645663544,2221.599393436599,0.0942731857263275,-0.09794848886931,False,False,,
49,0.1983716,711084.0,2426.9078498293516,2423.047781569966,2429.1522471724725,2221.599393436599,0.0934249686730466,-0.1831504954050533,False,False,,
50,0.20242,709953.0,2423.047781569966,2421.515358361775,2427.7421627630924,2221.599393436599,0.0927902527951318,-0.2785983208782436,False,False,,
