peak_id,peak_status,peak_warning_count,peak_warnings_text,onset_index,onset_time_sec,onset_value,peak_index,peak_time_sec,peak_value,peak_amplitude,peak_detection_method,onset_to_onset_interval_sec,peak_to_peak_interval_sec,baseline_mean,baseline_mean_status,baseline_mean_reason,baseline_std,baseline_std_status,baseline_std_reason,prominence,prominence_status,prominence_reason,rise_10_90_sec,rise_10_90_sec_status,rise_10_90_sec_reason,decay_90_10_sec,decay_90_10_sec_status,decay_90_10_sec_reason,decay_time_sec,decay_time_sec_status,decay_time_sec_reason,max_rise_slope,max_rise_slope_status,max_rise_slope_reason,max_decay_slope,max_decay_slope_status,max_decay_slope_reason,auc,auc_status,auc_reason,width_10_value,width_10_left_index,width_10_right_index,width_10_points,width_10_sec,width_10_status,width_20_value,width_20_left_index,width_20_right_index,width_20_points,width_20_sec,width_20_status,width_50_value,width_50_left_index,width_50_right_index,width_50_points,width_50_sec,width_50_status,width_80_value,width_80_left_index,width_80_right_index,width_80_points,width_80_sec,width_80_status,width_90_value,width_90_left_index,width_90_right_index,width_90_points,width_90_sec,width_90_status
1,ok,0,,0,0.0,-0.006966043252664137,86,0.36880240000000003,0.12532986800215126,0.1322959112548154,absolute_threshold,,,,failed,insufficient_baseline_samples,,failed,insufficient_baseline_samples,,failed,baseline_mean_unavailable,0.2293942242436671,ok,,0.2692515633990716,ok,,0.2692515633990716,ok,,1.4666483517539388,ok,,-0.8568896657611722,ok,,0.05976405004487357,ok,,0.006263547872817404,7.591594141146622,169.04210358411552,161.4505094429689,0.6923643646952279,ok,0.019493138998298944,14.554358373608645,160.77808364133242,146.22372526772378,0.6270658234381067,ok,0.059181912374743566,33.0550094470302,140.6991237410615,107.6441142940313,0.4616210197385239,ok,0.0988706857511882,52.618666066966426,117.36318292132795,64.74451685436152,0.277650386078244,ok,0.11210027687666974,61.08339160492498,106.2560846961686,45.17269309124362,0.19371857705248918,ok
2,ok,0,,425,1.8225700000000002,-0.019099173463084238,518,2.2213912000000002,0.13755849553191696,0.1566576689950012,absolute_threshold,1.8225700000000002,1.8525888000000001,-0.06977223684722021,ok,,0.03204556717732695,ok,,0.20733073237913718,ok,,0.28407662556029645,ok,,0.27846990953536643,ok,,0.27846990953536643,ok,,1.4204220202766815,ok,,-1.3752513291731598,ok,,0.08162238202988026,ok,,-0.003433406563584117,429.58455308734955,613.4254794491467,183.84092636179713,0.7883834286099309,ok,0.012232360335916004,436.7743297134901,606.2491726526047,169.47484293911458,0.726775916460099,ok,0.05922966103441636,455.7368106439413,583.6402705275485,127.90345988360724,0.5485011973648614,ok,0.10622696173291674,485.19301845076905,559.8835656802481,74.69054722947908,0.3203029427388981,ok,0.12189272863241685,495.82758675032323,548.489860212283,52.662273461959785,0.22583689351426836,ok
3,ok,0,,862,3.6966008,-0.01218414959540156,955,4.095422,0.17137053672473337,0.18355468632013494,absolute_threshold,1.8740307999999999,1.8740307999999999,-0.035579837299694744,ok,,0.005582744766841772,ok,,0.20695037402442812,ok,,0.2603430606324837,ok,,0.33534498766783205,ok,,0.33534498766783205,ok,,1.9686120611341815,ok,,-1.3586579741173903,ok,,0.1045443098175429,ok,,0.006171319036611934,866.1529985973982,1064.391296615459,198.23829801806073,0.8501251172206518,ok,0.024526787668625427,870.5484425909488,1052.956704409569,182.4082618186203,0.7822395899829714,ok,0.0795931935646659,889.108080849764,1026.7047260780053,137.5966452282413,0.5900694533967901,ok,0.13465959946070638,912.5624439597318,1000.2186032259292,87.65615926619739,0.37590467339716094,ok,0.1530150680927199,926.8616686450812,986.19313700632,59.33146836123876,0.25443706892033635,ok
4,ok,0,,1307,5.6049388,-0.01933921290977746,1400,6.003760000000001,0.17150758128978918,0.19084679419956666,absolute_threshold,1.908338,1.9083380000000005,-0.016860195294313006,ok,,0.004595349751644959,ok,,0.1883677765841022,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,1.5642345404094165,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,-0.0002545334898207928,1312.512297220804,,,,right_not_found_within_width_search_window,0.018830145930135874,1316.3818076742796,1508.1790458358853,191.79723816160572,0.8225032761322301,ok,0.07608418419000587,1335.0614395436392,1477.9106596709958,142.8492201273566,0.6125945955941561,ok,0.13333822244987587,1359.5661804936838,1453.0757830503921,93.50960255670839,0.4010065796041883,ok,0.1524229018698325,1373.0137347951845,1436.7344440000045,63.72070920481997,0.27325988935394996,ok
5,ok,0,,1769,7.5861796,-0.012530391965758027,1862,7.985000800000001,0.12270540589500137,0.1352357978607594,absolute_threshold,1.9812408000000001,1.9812408000000001,-0.03931221881793334,ok,,0.009309825587068325,ok,,0.1620176247129347,ok,,0.26755103895287213,ok,,0.26956289936808986,ok,,0.26956289936808986,ok,,1.1150140256881025,ok,,-1.0101876971754726,ok,,0.06810957076891297,ok,,0.0009931878203179138,1774.4128713201576,1951.6459040681177,177.23303274796012,0.7600461376363523,ok,0.014516767606393855,1779.4174997675411,1944.4446966832718,165.02719691573066,0.7077026312534194,ok,0.05508750696462167,1798.4165364807907,1922.5141101551042,124.09757367431348,0.5321800349449259,ok,0.0956582463228495,1823.2163717163223,1899.3940869187302,76.17771520240785,0.3266805138740059,ok,0.10918182610892543,1836.8023496693957,1888.78728561646,51.98493594706429,0.22293219931539052,ok
6,ok,0,,1988,8.525339200000001,-0.017148000551749816,2080,8.919872000000002,0.10696340119429515,0.12411140174604496,absolute_threshold,0.9391596000000009,0.9348712000000008,-0.02590467148370697,ok,,0.005277768959965928,ok,,0.13286807267800213,ok,,0.2586841090345615,ok,,0.2584277587682404,ok,,0.2584277587682404,ok,,1.1227180321105,ok,,-1.1304935314199112,ok,,0.05884246200879169,ok,,-0.004736860377145319,1991.9207435142373,2159.4344004987556,167.51365698451832,0.7183655666124085,ok,0.007674279797459178,1998.3330659778032,2148.952597463802,150.61953148599855,0.6459167988245562,ok,0.04490770032127266,2015.6130217596249,2132.3428504569,116.72982869727525,0.5005841973853953,ok,0.08214112084508615,2040.4029783529343,2113.043050839711,72.64007248677694,0.3115096868522943,ok,0.09455226101969064,2052.242567279409,2099.1723543350954,46.929787055686575,0.20125369880960634,ok
7,ok,0,,2223,9.5331132,-0.01886257000778841,2313,9.919069200000001,0.10008390959709262,0.11894647960488103,absolute_threshold,1.0077739999999995,0.9991971999999993,-0.05001238280492353,ok,,0.014013956576525282,ok,,0.15009629240201616,ok,,0.2451586895600819,ok,,0.3017780940236765,ok,,0.3017780940236765,ok,,1.155115313849851,ok,,-1.0568091221583744,ok,,0.05940669531195346,ok,,-0.006967922047300307,2228.00867353635,2404.9808169634616,176.9721434271114,0.7589273398728246,ok,0.004926725913187796,2232.3006040318255,2394.1344781074904,161.83387407566488,0.6940083855860814,ok,0.0406106697946521,2248.9862966111164,2368.889264106941,119.90296749582467,0.5141918858090946,ok,0.07629461367611642,2271.26749285466,2349.157089643992,77.88959678933224,0.3340217468713724,ok,0.08818926163660451,2285.176542569109,2334.6100273860725,49.4334848169633,0.21199055628906543,ok
8,ok,0,,2439,10.4594076,-0.0160155172979851,2499,10.716711600000002,0.10548460604017831,0.12150012333816342,absolute_threshold,0.9262943999999997,0.7976424000000009,-0.024293994770157836,ok,,0.0037506725988687276,ok,,0.12977860081033615,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,1.4172588111730946,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,-0.0038655049641687558,2441.534309490371,,,,right_not_found_within_width_search_window,0.008284507369647587,2445.6220434104844,,,,right_not_found_within_width_search_window,0.04473454437109661,2459.205519137287,,,,right_not_found_within_width_search_window,0.08118458137254564,2477.498510509222,,,,right_not_found_within_width_search_window,0.09333459370636198,2488.2673497099554,,,,right_not_found_within_width_search_window
