time_index,time_sec,sum_intensity,norm_sum_intensity,filtered_norm_sum_intensity,detrended_norm_sum_intensity,f0_baseline,df_f_signal,d_df_f_signal,is_onset,is_peak,onset_index,peak_id
0,0.0,711907.0,1788.711055276382,1788.711055276382,1788.711055276382,1616.3408721024994,0.1066422226579393,0.0267942593871909,False,False,,
1,0.005088,708931.0,1781.2336683417086,1788.711055276382,1788.9314097210877,1616.3408721024994,0.1067785518497014,0.02678127944273,False,False,,
2,0.010176,712632.0,1790.532663316583,1788.711055276382,1789.1515506731632,1616.3408721024994,0.1069147489575485,0.0267553321295732,False,False,,
3,0.015264,710356.0,1784.8140703517588,1788.711055276382,1789.3714783394537,1616.3408721024994,0.1070508141094519,-0.0502611380855988,False,False,,
4,0.020352,713383.0,1792.4195979899498,1787.4447236180904,1788.324861268311,1616.3408721024994,0.1064032916163895,0.1211085896618797,False,False,,
5,0.02544,711403.0,1787.4447236180904,1790.2638190954774,1791.3634584601496,1616.3408721024994,0.1082832151178512,0.1980732657349868,False,False,,
6,0.030528,717880.0,1803.718592964824,1790.2638190954774,1791.5827475081476,1616.3408721024994,0.1084188851685087,0.1577190365256857,False,False,,
7,0.035616,711103.0,1786.6909547738694,1792.4195979899498,1793.9576029902084,1616.3408721024994,0.1098881640335366,0.2325451363726625,False,False,,
8,0.040704,712525.0,1790.2638190954774,1793.6507537688442,1795.4076231021263,1616.3408721024994,0.1107852644762369,0.1014520970315846,False,False,,
9,0.045792,718805.0,1806.0427135678392,1793.6507537688442,1795.6262753862295,1616.3408721024994,0.11092054057293,0.0265744034761272,False,False,,
10,0.05088,717182.0,1801.964824120603,1793.6507537688442,1795.8447158268586,1616.3408721024994,0.11105568560601,0.5320282666540397,False,False,,
11,0.055968,713873.0,1793.6507537688442,1801.964824120603,1804.3770149810184,1616.3408721024994,0.1163344602144015,0.5320025447198891,False,False,,
12,0.061056,710820.0,1785.9798994974874,1801.964824120603,1804.59503235024,1616.3408721024994,0.1164693435010796,0.0264972376494938,False,False,,
13,0.066144,718166.0,1804.437185929648,1801.964824120603,1804.8128384911304,1616.3408721024994,0.1166040961047227,0.0632864902909844,False,False,,
14,0.071232,718229.0,1804.5954773869344,1802.570351758794,1805.6359612465324,1616.3408721024994,0.1171133468262806,0.0632608430472991,False,False,,
15,0.07632,716905.0,1801.2688442211056,1802.570351758794,1805.8533455445156,1616.3408721024994,0.117247838443572,0.1399202506457459,False,False,,
16,0.081408,717423.0,1802.570351758794,1804.437185929648,1807.9373533983796,1616.3408721024994,0.1185371752968517,0.1495184715803184,False,False,,
17,0.086496,719991.0,1809.0226130653264,1804.5954773869344,1808.3126081277592,1616.3408721024994,0.1187693384103734,-0.0101402811564756,False,False,,
18,0.091584,715632.0,1798.070351758794,1803.8366834170856,1807.7705672229451,1616.3408721024994,0.1184339877958035,0.1702425780657854,False,False,,
19,0.096672,719171.0,1806.962311557789,1806.962311557789,1811.112738425287,1616.3408721024994,0.1205017268847708,0.3416126796308649,False,False,,
20,0.10176,721017.0,1811.6005025125628,1809.0226130653264,1813.3893731945304,1616.3408721024994,0.1219102384237272,0.2187689259092398,False,False,,
21,0.106848,717927.0,1803.8366834170856,1810.1281407035176,1814.7110244977605,1616.3408721024994,0.1227279194748232,0.0934810525098424,False,False,,
22,0.111936,723244.0,1817.1959798994976,1810.1281407035176,1814.9269387692036,1616.3408721024994,0.1228615016140673,0.1157584208702573,False,False,,
23,0.117024,721907.0,1813.8366834170856,1811.6005025125628,1816.6150056589688,1616.3408721024994,0.123905877165599,0.0471441946718247,False,False,,
24,0.122112,720431.0,1810.1281407035176,1810.4723618090452,1815.7023610481244,1616.3408721024994,0.1233412409390478,0.1621463398238241,False,False,,
