time_index,time_sec,sum_intensity,norm_sum_intensity,filtered_norm_sum_intensity,detrended_norm_sum_intensity,f0_baseline,df_f_signal,d_df_f_signal,is_onset,is_peak,onset_index,peak_id
0,0.0,659120.0,1846.2745098039215,1846.2745098039215,1846.2745098039215,1548.4499376146257,0.1923372302549816,0.0111190328639721,False,False,,
1,0.004688,658806.0,1845.3949579831933,1846.2745098039215,1846.355224345732,1548.4499376146257,0.1923893562810479,-0.0494651094897982,False,False,,
2,0.009376,662233.0,1854.9943977591035,1845.3949579831933,1845.5563621562048,1548.4499376146257,0.1918734453884052,0.0118856366154744,False,False,,
3,0.014064,652570.0,1827.9271708683473,1846.2857142857144,1846.5277831870053,1548.4499376146257,0.1925007960099545,-0.2416378841086128,False,False,,
4,0.018752,659124.0,1846.2857142857144,1841.7254901960785,1842.0481989304135,1548.4499376146257,0.1896078485870029,-0.3029954902834397,False,False,,
5,0.02344,657496.0,1841.7254901960785,1841.7254901960785,1842.128813875905,1548.4499376146257,0.189659910293057,0.0111035990304984,False,False,,
6,0.028128,655680.0,1836.638655462185,1841.7254901960785,1842.2094039415251,1548.4499376146257,0.1897119559315128,-0.0182263527796919,False,False,,
7,0.032816,657808.0,1842.5994397759105,1841.2997198879552,1841.8641988268291,1548.4499376146257,0.1894890200093946,-0.0182297785818761,False,False,,
8,0.037504,657344.0,1841.2997198879552,1841.2997198879552,1841.9447391557396,1548.4499376146257,0.1895410335275291,0.01109332162358,False,False,,
9,0.042192,653928.0,1831.731092436975,1841.2997198879552,1842.025254627807,1548.4499376146257,0.1895930309929373,0.2061498763885012,False,False,,
10,0.04688,659693.0,1847.879551820728,1844.1316526610644,1844.9376780238129,1548.4499376146257,0.1914738947685477,0.2061464537572277,False,False,,
11,0.051568,658355.0,1844.1316526610644,1844.1316526610644,1845.0181438052064,1548.4499376146257,0.191525860143365,-0.6302417418960218,False,False,,
12,0.056256,655031.0,1834.8207282913163,1834.8207282913163,1835.787660383017,1548.4499376146257,0.1855647481965306,-0.9345078587751984,False,False,,
13,0.060944,653454.0,1830.403361344538,1830.403361344538,1831.4507095576255,1548.4499376146257,0.1827639144594888,-0.3705544859361467,False,False,,
14,0.065632,650722.0,1822.750700280112,1829.280112044818,1830.407851560784,1548.4499376146257,0.1820904293363933,-0.5160329031111566,False,False,,
15,0.07032,653053.0,1829.280112044818,1822.750700280112,1823.9588062881069,1548.4499376146257,0.1779255899599186,-0.4274779326205795,False,False,,
16,0.075008,649622.0,1819.6694677871149,1822.9131652661065,1824.2016129629376,1548.4499376146257,0.1780823962401428,-0.201165468874187,False,False,,
17,0.079696,650780.0,1822.9131652661065,1819.6694677871149,1821.0382323772449,1548.4499376146257,0.1760394625237542,-0.4043322444651629,False,False,,
18,0.084384,648627.0,1816.8823529411768,1816.8823529411768,1818.3314096367208,1548.4499376146257,0.1742913771160374,-0.1809138435725685,False,False,,
