peak_id,peak_status,peak_warning_count,peak_warnings_text,onset_index,onset_time_sec,onset_value,peak_index,peak_time_sec,peak_value,peak_amplitude,peak_detection_method,onset_to_onset_interval_sec,peak_to_peak_interval_sec,baseline_mean,baseline_mean_status,baseline_mean_reason,baseline_std,baseline_std_status,baseline_std_reason,prominence,prominence_status,prominence_reason,rise_10_90_sec,rise_10_90_sec_status,rise_10_90_sec_reason,decay_90_10_sec,decay_90_10_sec_status,decay_90_10_sec_reason,decay_time_sec,decay_time_sec_status,decay_time_sec_reason,max_rise_slope,max_rise_slope_status,max_rise_slope_reason,max_decay_slope,max_decay_slope_status,max_decay_slope_reason,auc,auc_status,auc_reason,width_10_value,width_10_left_index,width_10_right_index,width_10_points,width_10_sec,width_10_status,width_20_value,width_20_left_index,width_20_right_index,width_20_points,width_20_sec,width_20_status,width_50_value,width_50_left_index,width_50_right_index,width_50_points,width_50_sec,width_50_status,width_80_value,width_80_left_index,width_80_right_index,width_80_points,width_80_sec,width_80_status,width_90_value,width_90_left_index,width_90_right_index,width_90_points,width_90_sec,width_90_status
1,ok,0,,0,0.0,0.05216623989634592,84,0.2275392,0.08514269380596226,0.03297645390961634,absolute_threshold,,,,failed,insufficient_baseline_samples,,failed,insufficient_baseline_samples,,failed,baseline_mean_unavailable,0.10832515892712509,ok,,0.1527164823394124,ok,,0.1527164823394124,ok,,0.9715417727920652,ok,,-1.1996530523153695,ok,,0.008197590978988669,ok,,0.05546388528730755,3.2292137505506346,140.88529924425924,137.65608549370862,0.37288280438535787,ok,0.05876153067826918,6.209387152065781,137.27292741321813,131.06354026115235,0.3550249178594095,ok,0.06865446685115409,14.019236749013498,126.57815758478337,112.55892083576987,0.3048996047599334,ok,0.078547403024039,41.02970422381018,86.07500197241886,45.04529774860868,0.1220187025414312,ok,0.08184504841500062,43.21930490793586,84.50738934341295,41.288084435477096,0.11184116311882035,ok
2,ok,0,,288,0.7801344,-0.009899833827187008,421,1.1404048,0.10845048367470696,0.11835031750189397,absolute_threshold,0.7801344,0.9128655999999999,-0.05574566532505638,ok,,0.019190455706770623,ok,,0.16419614899976334,ok,,0.26032419518922545,ok,,0.2715071312126569,ok,,0.2715071312126569,ok,,1.3426661551050414,ok,,-1.2953882206206888,ok,,0.06354883461013904,ok,,0.0019351979230023894,294.20986637388216,581.4670675962454,287.2572012223633,0.7781223066711376,ok,0.013770229673191787,299.59081778127376,568.936781476959,269.34596369568527,0.7296043464588723,ok,0.049275324923759974,324.31841917271015,534.3055882166817,209.98716904397156,0.5688132435063101,ok,0.08478042017432817,370.0446053698733,501.4703796740515,131.42577430417822,0.35600613743515797,ok,0.09661545192451756,390.3130099020959,481.23555134821794,90.92254144612201,0.2462909802692553,ok
3,ok,0,,635,1.720088,-0.007267544969367922,773,2.0939023999999997,0.10925856097998422,0.11652610594935214,absolute_threshold,0.9399536000000001,0.9534975999999997,-0.027106434602640856,ok,,0.00716458841383202,ok,,0.13636499558262508,ok,,0.2039036673030885,ok,,0.27225811035759584,ok,,0.27225811035759584,ok,,2.5316833152624616,ok,,-1.200828542027319,ok,,0.06269946201251618,ok,,0.004385065625567293,640.4449675063337,917.7805775529107,277.335610046577,0.7512467004941678,ok,0.016037676220502506,646.0827477995472,906.9946303952397,260.91188259569253,0.706758107575212,ok,0.05099550800530815,660.6930418896224,879.645608679547,218.95256678992462,0.5930987129205478,ok,0.0859533397901138,703.0440720493306,840.1971852804816,137.153113231151,0.3715203531205418,ok,0.09760595038504902,715.7195050517739,817.2718244675608,101.55231941578688,0.2750849228334835,ok
4,ok,0,,999,2.7060912,-0.009651246247594397,1145,3.101576,0.10689385191982746,0.11654509816742185,absolute_threshold,0.9860031999999999,1.0076736000000004,-0.04203809977914522,ok,,0.011358652419426525,ok,,0.1489319516989727,ok,,0.24416150652015878,ok,,0.2702675472119238,ok,,0.2702675472119238,ok,,1.7788074356331904,ok,,-1.593188505115636,ok,,0.06346882243387618,ok,,0.0020032635691477896,1001.7295212150334,1289.7792178893917,288.0496966743583,0.7802690183515018,ok,0.013657773385889976,1008.4140636139703,1278.1502992450023,269.73623563103206,0.7306615150773397,ok,0.04862130283611653,1031.3670009840966,1246.5606170566653,215.1936160725686,0.5829164672173738,ok,0.0835848322863431,1066.832695338564,1206.832144392157,139.99944905359303,0.3792305075963728,ok,0.09523934210308528,1091.8659308872716,1190.0053153451197,98.13938445784811,0.26583996461941894,ok
5,ok,0,,1356,3.6731328,-0.0026806870503879292,1481,4.0117328,0.1064855844754553,0.10916627152584323,absolute_threshold,0.9670416,0.9101567999999998,-0.03310262726773068,ok,,0.009722225651658409,ok,,0.13958821174318597,ok,,0.2271394663655122,ok,,0.27065281895174476,ok,,0.27065281895174476,ok,,1.5909571319434754,ok,,-1.1142149539576547,ok,,0.0520121500043101,ok,,0.008235940102196394,1363.0785313454023,1619.845460709627,256.7669293642248,0.695530258261812,ok,0.01915256725478072,1368.5180749621081,1614.522955341116,246.00488037900777,0.6663780199706563,ok,0.05190244871253368,1391.8561598059905,1580.7507636178962,188.89460381190565,0.51167770280569,ok,0.08465233017028666,1434.1450351631167,1547.4177566127532,113.27272144963649,0.3068331478627753,ok,0.09556895732287098,1446.9309628152457,1519.929328491765,72.99836567651937,0.19773797294455567,ok
6,ok,0,,1715,4.645592,-0.00954654505831725,1852,5.0166976,0.102519972916815,0.11206651797513226,absolute_threshold,0.9724591999999999,1.0049647999999998,-0.04537761094156439,ok,,0.01311800131560357,ok,,0.1478975838583794,ok,,0.24355188027753805,ok,,0.29349618122100907,ok,,0.29349618122100907,ok,,1.7038389944828103,ok,,-1.461505536423065,ok,,0.05594480822645755,ok,,0.0016601067391959767,1719.559503684572,1993.2518574745802,273.69235379000816,0.7413778479463741,ok,0.012866758536709204,1727.101085763895,1977.9689641066436,250.86787834274855,0.6795509088548373,ok,0.04648671392924888,1755.645123452368,1946.846483688722,191.20136023635405,0.5179262446082359,ok,0.08010666932178856,1786.1069216948383,1914.5123087654447,128.40538707060637,0.34782451249685853,ok,0.0913133211193018,1809.4708593688374,1884.9027061082893,75.43184673945188,0.20432978644782726,ok
7,ok,0,,2071,5.6099248,-0.00991106493201472,2199,5.9566512,0.10425537270660236,0.11416643763861709,absolute_threshold,0.9643328000000002,0.9399536,-0.042022706088954476,ok,,0.013216622744664036,ok,,0.14627807879555682,ok,,0.2580462473541525,ok,,0.27928306348940346,ok,,0.27928306348940346,ok,,1.4873267143347437,ok,,-1.2030291051042337,ok,,0.06437557922421408,ok,,0.0015055788318469893,2075.2085887587123,2372.8811939218594,297.6726051631472,0.8063355528659331,ok,0.012922222595708698,2084.294203819926,2361.729439658877,277.4352358389506,0.7515165668405493,ok,0.04717215388729382,2106.2364212112443,2327.3702003550907,221.13377914384637,0.5990071809448511,ok,0.08142208517887894,2151.267218969434,2285.980555062886,134.7133360934522,0.3649114848099433,ok,0.09283872894274067,2170.4707887565532,2269.7790588475077,99.30827009095447,0.26900624202237744,ok
8,ok,0,,2421,6.5580048,-0.006942764778143109,2499,6.7692912,0.09344499710066048,0.10038776187880359,absolute_threshold,0.94808,0.81264,-0.01696537423504982,ok,,0.0055394231835693706,ok,,0.1104103713357103,ok,,,failed,left_10_or_left_90_unavailable,,failed,right_90_or_right_10_unavailable,,failed,right_90_or_right_10_unavailable,1.6228672324851146,ok,,,failed,right_10_crossing_unavailable,,failed,left_10_or_right_10_unavailable,0.003096011409737251,2424.1153131366154,,,,right_not_found_within_width_search_window,0.01313478759761761,2427.28197686291,,,,right_not_found_within_width_search_window,0.043251116161258686,2443.8681851155484,,,,right_not_found_within_width_search_window,0.07336744472489977,2466.4668258689585,,,,right_not_found_within_width_search_window,0.08340622091278012,2474.8586094281127,,,,right_not_found_within_width_search_window
