time_index,time_sec,sum_intensity,norm_sum_intensity,filtered_norm_sum_intensity,detrended_norm_sum_intensity,f0_baseline,df_f_signal,d_df_f_signal,is_onset,is_peak,onset_index,peak_id
0,0.0,229468.0,691.1686746987951,691.1686746987951,691.1686746987951,672.9184093831806,0.0271210670731142,0.0128934029982911,False,False,,
1,0.0044284,230262.0,693.5602409638554,691.1686746987951,691.2070964193525,672.9184093831806,0.0271781642189518,-0.1043560028368171,False,False,,
2,0.0088568,228156.0,687.2168674698795,690.4698795180723,690.5467229642511,672.9184093831806,0.026196806827189,-0.4980512072236003,False,False,,
3,0.0132852,229236.0,690.4698795180723,688.1234939759037,688.2387591526516,672.9184093831806,0.0227670242868138,-0.2645631629409757,False,False,,
4,0.0177136,228457.0,688.1234939759037,688.816265060241,688.9699519725057,672.9184093831806,0.0238536238056534,0.1291320447957327,False,False,,
5,0.022142,228687.0,688.816265060241,688.816265060241,689.0083737130283,672.9184093831806,0.0239107209811607,0.0128934105087639,False,False,,
6,0.0265704,228887.0,689.4186746987951,688.816265060241,689.0467954583821,672.9184093831806,0.0239678181638474,-0.2665846994448579,False,False,,
7,0.0309988,228024.0,686.8192771084338,687.1506024096385,687.4195545582558,672.9184093831806,0.0215496336151174,-0.2665846977650119,False,False,,
8,0.0354272,228134.0,687.1506024096385,687.1506024096385,687.4579763136213,672.9184093831806,0.0216067308126823,0.0128934155092341,False,False,,
9,0.0398556,230262.0,693.5602409638554,687.1506024096385,687.4963980739345,672.9184093831806,0.0216638280175996,0.4687510242038617,False,False,,
10,0.044284,227784.0,686.0963855421687,689.8674698795181,690.2516873091332,672.9184093831806,0.025758364883851,0.3661577950344967,False,False,,
11,0.0487123999999999,229036.0,689.8674698795181,689.2560240963855,689.6786632963256,672.9184093831806,0.0249068143766612,-0.0896998103297388,False,False,,
12,0.0531408,228833.0,689.2560240963855,689.2560240963855,689.7170850715399,672.9184093831806,0.0249639116037226,-1.0170819693013575,False,False,,
13,0.0575692,226666.0,682.7289156626506,683.1174698795181,683.6169526348928,672.9184093831806,0.0158987227909529,-1.0822766808407944,False,False,,
14,0.0619976,226795.0,683.1174698795181,682.7289156626506,683.2668202031349,672.9184093831806,0.0153784034968519,-0.7194099808962051,False,False,,
15,0.066426,225346.0,678.7530120481928,678.7530120481928,679.3293383788508,672.9184093831806,0.0095270524721514,-0.6542152660166101,False,False,,
16,0.0708544,225265.0,678.5090361445783,678.7530120481928,679.3677601739722,672.9184093831806,0.0095841497287959,0.3934486152022995,False,False,,
17,0.0752828,226099.0,681.0210843373494,681.0210843373494,681.6742542631979,672.9184093831806,0.0130117481672751,0.3934486168626119,False,False,,
18,0.0797112,226440.0,682.0481927710844,681.0210843373494,681.7126760682146,672.9184093831806,0.0130688454386247,0.0199688274117069,False,False,,
19,0.0841396,225715.0,679.8644578313254,681.0632530120482,681.793266552936,672.9184093831806,0.0131886080778951,0.0199688290817861,False,False,,
20,0.088568,226113.0,681.0632530120482,681.0632530120482,681.8316883679062,672.9184093831806,0.0132457053640363,0.0128934355111158,False,False,,
21,0.0929963999999999,226802.0,683.1385542168674,681.0632530120482,681.870110187824,672.9184093831806,0.01330280265753,0.0993143360641066,False,False,,
22,0.0974247999999999,225850.0,680.2710843373494,681.5783132530121,682.4235922536534,672.9184093831806,0.0141253125756889,0.0993143377341856,False,False,,
23,0.1018531999999999,226284.0,681.5783132530121,681.5783132530121,682.4620140835248,672.9184093831806,0.0141824098839741,0.0983035686569806,False,False,,
24,0.1062816,226964.0,683.6265060240963,682.0873493975904,683.0094720629221,672.9184093831806,0.01499596762257,0.0983035703270602,False,False,,
25,0.11071,226453.0,682.0873493975904,682.0873493975904,683.047893902747,672.9184093831806,0.0150530649456468,-0.0194512200710859,False,False,,
26,0.1151384,225265.0,678.5090361445783,681.894578313253,682.8935446631239,672.9184093831806,0.0148236920566444,-0.2438423243075373,False,False,,
27,0.1195668,226389.0,681.894578313253,680.5572289156627,681.5946171152538,672.9184093831806,0.0128934022477198,-0.0406774024238378,False,False,,
28,0.1239952,225945.0,680.5572289156627,681.5753012048193,682.6511112591364,672.9184093831806,0.014463420438857,0.0128934488522143,False,False,,
29,0.1284236,226283.0,681.5753012048193,680.5572289156627,681.6714608296535,672.9184093831806,0.0130075969455141,-0.2003791771641405,False,False,,
30,0.132852,225861.0,680.3042168674699,680.3042168674699,681.456870646082,672.9184093831806,0.0126887021425496,-0.0295589192130372,False,False,,
31,0.1372804,225131.0,678.105421686747,680.3042168674699,681.495292515651,672.9184093831806,0.0127457995098281,0.1877567931228418,False,False,,
32,0.1417088,226623.0,682.5993975903615,681.3463855421687,682.5758830649247,672.9184093831806,0.01435162650788,0.397997110217972,False,False,,
33,0.1461372,226207.0,681.3463855421687,682.5993975903615,683.8673169925818,672.9184093831806,0.0162707803156066,0.0128934571733099,False,False,,
34,0.1505656,228214.0,687.3915662650602,681.3463855421687,682.6527268289174,672.9184093831806,0.0144658212793726,-0.2221107398998683,False,False,,
35,0.154994,224632.0,676.6024096385543,681.1987951807229,682.5435583568893,672.9184093831806,0.0143035899144615,-0.0118704228047381,False,False,,
36,0.1594224,226158.0,681.1987951807229,681.1987951807229,682.581980251313,672.9184093831806,0.0143606873186756,0.0128934621737801,False,False,,
37,0.1638508,226602.0,682.5361445783133,681.1987951807229,682.6204021506843,672.9184093831806,0.0144177847302422,-0.0720112789278943,False,False,,
